region,store_name,address,count,avg_sentiment,median_sentiment,trimmed_sentiment,avg_confidence,median_confidence,trimmed_confidence,rep_sentiment,rep_confidence,count_norm,review_score
강원,강변저류지,강원도,22,0.8081817832461365,0.8635774925106501,0.8307681320685938,0.4962141480447945,0.41025656254969556,0.47374143724036705,0.8635774925106501,0.41025656254969556,1.0,0.8411245602631341
강원,오대산먹거리,강원도,24,0.8305472193255748,0.8523872509090442,0.8412963137522463,0.4358064056670541,0.4153347519362051,0.4209311441141723,0.8523872509090442,0.4153347519362051,1.0,0.8387831256599543
강원,면사무소앞안흥찐빵,강원도,28,0.8094541454948824,0.8584685781138933,0.819313789869724,0.38707336631177364,0.4003496622615066,0.3746707989886371,0.8584685781138933,0.4003496622615066,1.0,0.8376105058864693
강원,홍천농가맛집,강원도,16,0.9299872989998561,0.960909940848024,0.9500399629472135,0.6859758615456272,0.7453844112297181,0.7143257735107685,0.960909940848024,0.7453844112297181,0.8,0.8373498645003508
강원,이달엔영월,강원도,18,0.8773746082584396,0.9148560820793663,0.8985121286893165,0.5258852346730142,0.5630912393548254,0.5429163870138664,0.9148560820793663,0.5630912393548254,0.9,0.837075072494775
강원,파머스키친,강원도,22,0.8096030731001687,0.8569242502190122,0.8183461343136348,0.45006187496178884,0.3978710397249521,0.4360175630821853,0.8569242502190122,0.3978710397249521,1.0,0.8366514830106941
강원,도촌막국수,강원도,18,0.8433735019923727,0.9125365187462846,0.8631569144769566,0.5392141016570933,0.5597624173254303,0.5494016311709136,0.9125365187462846,0.5597624173254303,0.9,0.8357134390889713
강원,다슬기향촌 성호식당,강원도,25,0.8238721131936363,0.8572242079024972,0.8360406901196463,0.4449759737240704,0.3921522144531513,0.43662746925429674,0.8572242079024972,0.3921522144531513,1.0,0.8355977052613794
강원,둔내뼈짬뽕,강원도 둔내터미널내,23,0.7922494791971728,0.856295475992026,0.8137321480087828,0.37721540546222576,0.39282917381336013,0.38184994625289803,0.856295475992026,0.39282917381336013,1.0,0.8354544775602799
강원,평창대박식당,강원도,17,0.8618271372274089,0.9376002618273802,0.8856719085920719,0.5453322018818986,0.6446857365393757,0.5644043768907314,0.9376002618273802,0.6446857365393757,0.85,0.8352172258560893
강원,동일식당,강원도,21,0.8184887679430594,0.847252502156459,0.8341971746728847,0.47060866601474693,0.40215246089271306,0.4553407228902594,0.847252502156459,0.40215246089271306,1.0,0.8346062428254803
강원,딥버거,강원도 마노빈치타운 108호,29,0.8084095759684129,0.8526086061001994,0.8218455937484184,0.41531849874317794,0.39112707452008566,0.4165889033967805,0.8526086061001994,0.39112707452008566,1.0,0.834007996734077
강원,단양면옥,강원도,20,0.7681250177592862,0.8450497225708595,0.7764432637562542,0.39448353939820513,0.39062993267599455,0.3927117917554521,0.8450497225708595,0.39062993267599455,1.0,0.8316409033064567
강원,플리즈웨잇,강원도,18,0.8544826157925707,0.907536439686035,0.8779457902777444,0.5058098052835235,0.546027227089451,0.5111067260585539,0.907536439686035,0.546027227089451,0.9,0.8314663773237008
강원,대관령반점,강원도,17,0.880264742021699,0.9333238189412081,0.9137370052641622,0.580935876820395,0.6280507593131301,0.6000513066665316,0.9333238189412081,0.6280507593131301,0.85,0.8306072975449884
강원,카페 하추리,강원도,19,0.8460050448249187,0.8811410904134397,0.8628321337969491,0.4667228609909989,0.4562236914391359,0.4580057440457813,0.8811410904134397,0.4562236914391359,0.95,0.830587065411859
강원,오대산신선희황기찐빵,강원도,17,0.8642559015013263,0.9331212845758265,0.8817779815758379,0.5289103265588266,0.6280331621682871,0.5433475520441705,0.9331212845758265,0.6280331621682871,0.85,0.8305430178064054
강원,저문강에삽을씻고,강원도,18,0.8703402521359672,0.9080090923022168,0.890421906093316,0.5356203594737657,0.5384265666995611,0.5416819894016033,0.9080090923022168,0.5384265666995611,0.9,0.8300880410305773
강원,하조대,강원도,17,0.8798535071478725,0.9312540212693711,0.9134979102979073,0.5612674293976937,0.620110159688132,0.5849654283373958,0.9312540212693711,0.620110159688132,0.85,0.8283982383184376
강원,오그란이 단팥빵,강원도 1층,28,0.8086653257707065,0.8429886430077523,0.8198567046232703,0.4164805611092369,0.3766231691981194,0.40399814454012906,0.8429886430077523,0.3766231691981194,1.0,0.8282212267419495
강원,캠프 에이프릴,강원도,16,0.9309630325785917,0.9526550834096064,0.9510828863840581,0.6813774498221732,0.7078404691673548,0.7124606984331363,0.9526550834096064,0.7078404691673548,0.8,0.8273646188563528
강원,용평워터파크,강원도,18,0.8823226986442503,0.902604986589382,0.8983920469747513,0.5455110756612047,0.5255128745731241,0.5392978221824899,0.902604986589382,0.5255128745731241,0.9,0.8258840708914394
강원,한우 무한리필 라오니아,강원도,21,0.8065586151002486,0.8276487874005521,0.8304947874088867,0.4271331999982976,0.37588855180251846,0.4168236329191243,0.8276487874005521,0.37588855180251846,1.0,0.8234723465806694
강원,달래촌,강원도,15,0.9177973526383242,0.9694745743794427,0.9437362690813633,0.6644684337443556,0.7879445024334716,0.7124699432446036,0.9694745743794427,0.7879445024334716,0.75,0.8234312728005271
강원,파로호국밥,강원도,22,0.7879166977613449,0.8356980725771921,0.8003551065517294,0.3952965175402136,0.35262028006130003,0.37822066147299493,0.8356980725771921,0.35262028006130003,1.0,0.8212334777854176
강원,정선애 펜션 캠핑장,강원도,16,0.9320946223904857,0.946209094139415,0.9440663355806987,0.6602329374214133,0.6837706871866385,0.686109667038445,0.946209094139415,0.6837706871866385,0.8,0.8206168656791523
