발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
826,공주시,2287,0,209,1349,119,313,0,377,1495,3964,0,0,충청남도,156,2024,3,0,116,51,0,351,0,0,계룡면,2549,0,0,0,0,0,2762,114,0,577,988,28,0,231,317,341,127,351,0,328,979,723,160,1222,0,1
19,공주시,1,0,391,5,30,2465,0,0,32,0,0,0,충청남도,19,2024,15,0,98,5,0,50,0,0,교동,226,0,0,0,0,0,0,0,0,0,29,0,0,118,0,0,735,0,0,51,125,933,51,1940,0,0
8,공주시,0,0,186,4,343,7,0,47,7,0,1,0,충청남도,104,2024,0,0,1,64,0,144,0,3,금성동,0,0,0,0,0,0,33,0,0,10,0,73,0,0,1,22,138,261,0,3,11,15,181,8,0,0
96,공주시,175,0,23,62,22,4,0,22,52,99,0,0,충청남도,20,2024,5,0,21,9,0,12,0,4,금학동,92,0,0,0,0,0,32,2,0,3,13,15,0,18,6,2,20,4,0,19,59,9,13,24,0,0
1350,공주시,2288,0,1620,1689,588,1852,13,1873,1403,8377,725,0,충청남도,722,2024,547,0,1426,792,0,764,2,376,금흥동,3771,397,2,0,0,0,1451,684,0,974,1526,936,69,379,1853,2468,908,575,0,417,1315,1236,669,1577,0,353
22,공주시,35,0,23,42,18,195,0,105,39,247,2,0,충청남도,33,2024,2,0,51,10,0,30,0,19,동현동,54,1,0,0,0,0,40,1,0,3,34,41,0,17,44,8,56,39,0,27,53,24,37,25,0,0
148,공주시,198,0,44,21,61,26,0,32,68,29,0,0,충청남도,10,2024,0,0,124,39,0,85,0,0,반죽동,13,0,0,0,0,0,18,0,0,11,464,11,0,147,96,13,507,72,0,75,47,48,12,909,0,0
8264,공주시,6247,0,7490,14845,14760,19053,41,6097,10054,4175,1963,0,충청남도,4395,2024,10057,0,9163,3436,606,11501,0,1801,반포면,5055,2238,0,41,0,0,12340,5180,0,9413,17823,2919,255,17603,11289,8085,11000,15668,0,13341,13737,13472,11779,18749,0,4875
0,공주시,148,0,0,6,0,3,0,0,95,62,0,0,충청남도,0,2024,0,0,10,2,0,6,0,0,봉정동,1,0,0,0,0,0,88,0,0,0,5,0,0,3,0,0,3,5,0,30,12,0,2,23,0,0
774,공주시,864,0,222,240,19,77,0,131,272,933,0,0,충청남도,60,2024,18,0,94,121,0,189,0,2,사곡면,571,6,0,0,0,0,545,8,0,4,245,75,0,46,226,53,57,28,0,14,455,233,32,511,0,64
