발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
10,동구,13,0,4,12,16,1,0,2,12,17,0,0,대구광역시,4,2023,2,0,4,2,0,9,0,0,덕곡동,4,3,0,0,0,0,7,3,0,10,33,1,0,5,20,0,3,5,0,19,17,13,33,25,0,0
3341,동구,144,0,467,1974,754,961,0,433,2126,1012,90,0,대구광역시,121,2023,249,0,756,107,290,337,0,304,도동,7736,1303,0,3,0,0,1247,44,0,683,2072,130,0,765,1988,408,314,305,0,623,115,2067,307,406,0,48
2268,동구,1984,0,285,4955,1369,1684,1,175,4720,1209,59,0,대구광역시,147,2023,323,0,404,213,39,792,0,43,도학동,1949,525,0,3,0,0,3264,398,0,738,4107,61,11,1535,2159,776,654,1425,0,1085,5254,3278,912,3805,0,452
2906,동구,1517,0,969,3535,1270,6950,90,1463,1408,495,304,0,대구광역시,810,2023,1076,0,1270,901,123,1267,0,457,동내동,955,138,0,10,0,0,3242,1018,0,1544,5861,763,215,2988,12207,2038,1409,1131,0,1495,1707,4069,1126,6035,0,612
98899,동구,117146,0,104172,102154,60840,146274,8542,134009,118476,128671,51884,1,대구광역시,75549,2023,70788,2,98461,54282,21021,71587,0,42567,동호동,177700,47487,0,3358,0,0,106433,66072,10,93124,145840,56296,19838,78865,184168,77891,80614,63786,0,74400,115641,154615,68426,127026,0,29514
389,동구,308,0,15,758,65,88,0,15,40,184,9,0,대구광역시,2,2023,152,0,20,13,44,15,0,1,매여동,424,99,0,0,0,0,453,28,0,156,697,7,0,179,352,165,20,40,0,2,524,603,46,645,0,0
2145,동구,1950,0,803,2923,1030,1319,2,609,4535,1262,135,0,대구광역시,494,2023,1050,0,752,299,257,734,0,201,미곡동,2487,522,0,2,0,0,2120,1256,0,1182,4195,251,72,1169,1753,1159,763,980,0,1322,2742,4383,941,4622,0,362
1526,동구,1713,0,277,2522,482,417,3,259,2030,1522,44,0,대구광역시,185,2023,369,0,301,176,66,436,0,98,미대동,1865,304,0,0,0,0,1763,177,0,684,1765,104,27,519,1123,363,319,556,0,542,2037,1731,435,2755,0,325
222122,동구,261518,0,204463,214821,119291,158599,14194,233580,250230,297575,61961,25,대구광역시,141606,2023,94327,7,201626,112957,66107,144545,0,85798,방촌동,356790,111694,0,8204,0,0,230503,78876,5,131404,218800,105914,41205,117201,229389,84325,172825,128190,0,152339,239415,250102,136477,220732,0,38899
5490,동구,4811,0,731,7684,1141,1002,1,592,8357,3984,260,0,대구광역시,349,2023,2038,0,835,331,1277,971,0,395,백안동,4839,1239,0,3,0,0,4575,951,0,2559,23758,304,58,1026,3702,1083,881,910,0,1242,8181,6660,947,8448,0,123
59194,동구,59766,0,27634,74048,21178,25223,4770,27309,69653,76527,35784,0,대구광역시,20918,2023,59945,0,27471,15936,8454,23921,0,11551,봉무동,81391,23133,0,1263,0,0,60118,65651,0,64901,110075,14372,4347,20406,107912,15665,25866,22596,0,23320,71546,97001,23991,86264,0,5888
0,동구,0,0,0,0,0,0,0,0,0,0,0,0,대구광역시,0,2023,0,0,0,0,0,0,0,9,부동,0,289,0,0,0,0,965,11,0,0,0,9,0,0,0,0,15,31,0,0,0,0,0,694,0,1
67582,동구,73380,0,27149,64257,25682,27967,1346,24368,72661,68127,14232,0,대구광역시,16383,2023,27785,0,28001,11501,14876,25248,0,8798,불로동,82114,27484,0,2227,0,0,73019,23368,0,35911,66412,11726,1753,25465,60651,15250,26839,26563,0,28344,69180,67811,25587,66094,0,8404
