발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
91562,진주시,99145,0,41749,114058,23453,32111,4517,42738,119287,121072,81001,0,경상남도,26713,2023,95230,1,39521,24568,8761,25944,0,13071,가좌동,175445,31247,0,563,0,0,88885,93262,0,109308,202869,20567,2019,26193,180596,27527,30773,20260,0,30191,120001,188387,27982,148298,0,6988
19308,진주시,20409,0,7178,22616,4358,6115,1228,6417,23314,27485,13691,1,경상남도,3263,2023,20365,0,6226,2592,1902,5786,11,1718,강남동,37949,7933,0,113,0,0,22227,19882,0,20479,28850,2231,299,4564,34388,2539,6007,4711,0,5060,22797,39068,5512,28064,0,844
7378,진주시,8138,0,3906,11162,2226,2924,247,3121,12599,9221,5281,0,경상남도,1295,2023,19652,0,4424,934,1380,2877,0,732,계동,11984,2410,0,278,0,0,7983,6697,0,14098,27506,778,17,2263,20080,2306,3969,2989,0,3220,13616,21386,3325,17274,0,934
3993,진주시,5166,0,315,3262,281,436,0,372,3281,5379,214,0,경상남도,165,2023,646,0,237,124,2,291,0,51,금곡면,3299,4021,0,1,0,0,2689,442,0,868,3707,158,0,344,2470,263,204,266,0,241,2885,3761,308,2373,0,63
27048,진주시,38761,0,3492,22947,1365,2273,838,3556,25241,77096,7335,0,경상남도,1944,2023,10303,0,3136,1564,2377,1887,0,1114,금산면,49641,16675,0,164,0,0,25417,8805,0,13403,27995,1552,48,1405,25181,1803,2084,1488,0,1861,28094,26516,2009,22781,0,188
2846,진주시,2674,0,1348,6392,1005,1550,398,1214,6163,2283,2234,0,경상남도,727,2023,4798,0,1362,597,711,1322,0,142,남성동,3761,826,0,111,0,0,5569,4842,0,4907,8309,424,38,803,7517,465,1419,1114,0,1200,5345,7328,1219,7859,0,309
11297,진주시,10244,0,6502,11003,3061,6119,74,6028,13249,16716,2899,0,경상남도,3193,2023,5794,0,5105,2594,906,3172,0,1787,내동면,20936,3030,0,9,0,0,9455,6203,0,8432,13342,2472,145,3510,16240,3133,4748,2478,0,4014,11178,16451,4013,13294,0,489
7228,진주시,11306,0,335,3154,470,210,0,333,5337,9521,252,0,경상남도,390,2023,885,0,423,374,31,355,0,42,대곡면,5742,4387,0,2,0,0,4706,540,0,1495,5893,202,0,502,3208,301,314,373,0,292,4840,4646,375,4775,0,268
49656,진주시,49863,0,27304,84030,23907,36297,2008,19114,69431,39345,28105,0,경상남도,8960,2023,48583,0,27861,6275,1615,26520,0,2463,대안동,61587,16179,0,1864,0,0,60754,44092,0,59167,114741,4876,389,25839,102306,28793,28854,26343,0,25567,75492,116846,25401,104638,0,16474
0,진주시,1975,0,9,1174,0,43,0,161,1003,1524,1,0,경상남도,95,2023,54,0,127,45,41,143,0,0,대평면,2395,1930,0,0,0,0,1864,47,0,362,1028,19,0,16,526,2,4,131,0,4,366,1747,0,443,0,2
9116,진주시,10245,0,9927,14769,6791,7903,859,8600,13183,7107,8577,0,경상남도,4309,2023,14914,0,8335,3136,445,8604,0,1570,동성동,14953,2712,0,473,1,0,11844,12995,1,14035,19890,2562,293,6853,23975,4917,8174,7193,0,7653,15626,25120,8132,18457,0,2070
7901,진주시,11716,0,1762,8110,897,1443,292,1756,9236,17449,2764,0,경상남도,982,2023,4068,0,1387,595,725,1153,0,357,망경동,22203,5523,0,0,0,0,7763,3679,0,4630,7573,704,70,1153,9901,497,1393,1086,0,1185,9948,8178,1189,7543,0,346
8050,진주시,13330,0,300,4934,405,282,0,507,6232,9629,183,0,경상남도,275,2023,1090,0,316,160,11,527,0,39,명석면,12454,5949,0,2,0,0,6414,801,0,1550,6014,113,0,362,4470,356,384,477,0,460,7138,5793,733,4514,0,233
15068,진주시,17218,0,3181,15660,2230,4302,369,3006,16177,26827,1989,1,경상남도,1785,2023,6840,0,3162,1881,207,2263,0,802,문산읍,26566,7974,0,123,0,6,12435,5509,0,7959,20260,1736,42,3025,21470,3288,2406,1829,2,2313,13578,24178,2150,14421,0,705
63,진주시,4746,0,87,608,1,5,0,56,2165,18,0,0,경상남도,14,2023,45,0,13,23,0,30,0,13,미천면,1487,4371,0,0,0,0,1307,39,0,98,530,19,0,130,1285,0,64,52,0,43,27,66,8,1812,0,7
2963,진주시,2307,0,4507,7498,3184,6505,479,4013,5064,1133,4353,1,경상남도,2088,2023,9124,0,4537,1458,573,3771,2,676,본성동,2257,660,2,223,0,0,4394,9894,0,8916,11006,1179,178,3349,14329,2499,4614,3403,0,3571,6554,14682,4079,8866,0,996
14811,진주시,16137,0,4159,16350,3849,2837,617,3430,15154,18295,5312,0,경상남도,2035,2023,8879,0,3748,1540,444,3308,0,1005,봉곡동,27628,8781,0,84,0,0,17525,7037,0,12249,20494,1297,245,2889,17044,1542,3799,3931,0,3469,16652,19989,3404,18076,0,1101
2493,진주시,2165,0,386,1418,389,718,0,434,2116,2814,64,0,경상남도,278,2023,278,0,318,154,2,484,0,50,사봉면,4665,1103,0,3,0,0,1432,163,0,429,1935,188,0,224,1058,291,451,293,0,288,1576,2209,303,1996,0,398
114251,진주시,137374,0,73217,132136,42749,60180,6697,70863,140952,137615,52933,3,경상남도,39725,2023,84257,0,64627,29809,8952,49231,5,25471,상대동,227083,44795,3,1912,3,2,121357,78378,5,107300,219827,33500,2124,48197,194459,41193,56517,43697,2,47981,135352,212206,48206,174274,0,12874
35612,진주시,45214,0,6778,38491,3571,6726,1657,6619,56906,55271,11675,0,경상남도,3642,2023,23561,0,6527,3004,6932,4521,0,2036,상봉동,74591,20691,0,232,0,0,41138,22547,0,26127,86702,3116,352,3386,60784,2685,5784,4194,0,4729,48937,72428,4988,56470,0,852
8028,진주시,8342,0,2450,8646,1098,1807,69,2000,8080,16762,1806,0,경상남도,1309,2023,4756,0,1485,1230,267,1309,0,479,상평동,18147,3333,0,18,0,0,6948,3275,0,7671,8805,1094,43,1097,14157,1923,1258,977,0,1085,7944,18918,986,8556,0,728
3579,진주시,5409,0,195,2309,61,21,0,118,3268,6427,0,0,경상남도,151,2023,369,0,142,159,0,195,0,0,수곡면,5831,642,0,0,0,0,2267,217,0,815,2785,95,0,162,2636,68,162,81,0,153,1989,5464,100,1926,0,0
86,진주시,136,0,145,164,78,186,0,54,119,110,29,0,경상남도,24,2023,41,0,66,16,40,85,0,5,수정동,348,47,0,37,0,0,124,19,0,85,175,22,0,149,422,158,107,86,0,139,215,285,92,163,0,95
63421,진주시,71406,0,13126,64364,7435,8091,3293,12553,66388,80708,24053,2,경상남도,8318,2023,40860,0,11869,5885,8689,9462,5,4346,신안동,121592,27653,0,98,1,0,64659,37441,0,49584,87508,5846,1050,6935,81866,2375,10940,7700,0,8282,71709,85744,8902,94677,0,1166
