발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
61298,중구,75646,65,40561,69763,31384,38077,5245,38709,60298,76890,20125,87,울산광역시,22104,2023,28873,312,42867,16263,33055,34010,1,14548,학성동,96356,55419,0,19933,1,1,64779,26025,190,39280,76746,17327,3084,33703,74086,30993,36928,31985,6,30338,65388,79294,32611,66777,12,21493
45,남구,61,0,67,613,3,4,2,27,410,63,22,0,울산광역시,3,2024,69,0,65,3,9,12,0,1,고사동,160,106,0,0,0,0,271,65,0,175,3576,0,0,4,726,1,32,16,0,11,1495,1379,22,1036,0,1
0,남구,0,0,3,0,0,18,0,0,0,2,0,0,울산광역시,0,2024,0,0,0,0,1,0,0,0,남화동,3,25,0,0,0,0,0,0,0,0,3,0,0,0,122,17,0,0,0,0,0,121,0,0,0,45
216277,남구,214228,25,126892,284993,104273,97871,87709,131780,250687,190908,202378,5934,울산광역시,80320,2024,238437,3300,127248,62711,82568,116631,0,57595,달동,253770,119820,0,11184,0,0,247749,219629,3987,227012,335791,61490,28715,102118,360058,44849,122879,110952,17,100672,252612,339702,107591,322164,242,28056
13644,남구,15943,0,7678,15824,4307,8159,1127,6455,12332,17232,4815,23,울산광역시,5029,2024,8719,10,6988,4701,4073,4745,0,3480,두왕동,17709,7725,0,1001,0,0,12342,6675,69,10154,20523,4280,1241,4934,25433,5459,6245,4120,0,5167,14259,32719,4765,17165,1,4163
3975,남구,2559,0,1684,8076,2059,5181,221,1528,4477,3236,1531,0,울산광역시,875,2024,3304,0,1779,608,1242,1978,0,389,매암동,5205,3529,0,526,0,0,4104,2448,0,5256,14379,668,100,2062,13378,3106,1948,2274,0,1693,8197,13931,2420,9333,0,1579
308125,남구,325704,1,178975,385667,132577,164333,69703,180665,385135,315066,194999,8534,울산광역시,121334,2024,263470,995,175765,92192,69101,133974,0,59275,무거동,406690,129868,0,9645,0,0,328276,259999,4311,289370,587681,86426,26046,144749,482319,97068,154447,126485,4,136512,377136,545322,141063,491192,75,34756
272,남구,33,0,20,926,20,122,7,20,201,148,32,0,울산광역시,30,2024,370,0,54,8,229,15,0,3,부곡동,66,360,0,57,0,0,405,62,0,242,1180,11,0,23,823,541,61,25,0,22,513,968,23,971,0,1049
356040,남구,341003,0,308289,483935,227791,208305,79399,266531,409675,246862,281364,5041,울산광역시,183938,2024,510620,2158,275045,155511,55667,243710,0,115335,삼산동,311877,114618,0,14883,0,0,379008,374973,20654,477268,623387,121315,63756,227594,628072,151095,270568,222463,1,239160,429475,653480,237494,577296,309,83270
8159,남구,7604,0,6595,8313,5021,7302,834,6244,6765,8438,2658,302,울산광역시,5723,2024,5464,146,5958,3679,1273,3893,0,2714,상개동,6927,3402,0,696,0,0,6246,3359,1013,6589,11382,3069,1870,3728,11283,15711,5097,4242,0,4143,7699,18012,5163,10811,124,6070
50562,남구,59368,0,14445,46158,7547,15200,2373,14204,43855,68719,7314,26,울산광역시,8164,2024,16363,110,12959,6228,14051,9244,0,3434,선암동,96849,25806,0,1572,0,0,45202,12042,30,25989,50285,5054,1016,8680,43602,8708,11329,8734,0,8902,47019,59517,9189,41887,3,4659
143,남구,126,0,54,1423,38,82,1,132,358,402,178,0,울산광역시,36,2024,238,0,38,40,46,39,0,22,성암동,208,296,0,254,0,0,269,167,0,629,1571,66,0,40,1005,660,53,23,0,79,1041,2119,39,1496,0,273
442627,남구,454142,51,290314,521739,239594,248291,69634,269716,529806,372130,214910,4027,울산광역시,166440,2024,289308,2548,302758,128792,110509,266061,0,94520,신정동,533948,205878,0,41174,0,0,488627,269516,3099,365511,776466,121911,34734,245073,627277,152958,283438,255082,61,247777,511487,658007,256231,703928,319,85095
124145,남구,141779,1,48440,121018,33244,27195,6106,43710,127970,136351,28078,314,울산광역시,27902,2024,56608,609,48688,21025,33665,40637,0,11129,야음동,181559,87568,0,4324,0,0,123038,38256,274,77702,150660,16205,3662,29076,125930,16673,46283,35246,0,36802,128617,147772,38029,133771,8,14195
880,남구,799,0,991,2422,537,1672,262,1186,2224,1494,704,0,울산광역시,792,2024,1292,0,814,297,229,836,0,236,여천동,1301,1676,0,461,0,0,1274,922,0,3172,6261,251,28,632,6401,3467,733,570,0,583,2342,11638,783,3923,0,2070
88475,남구,89485,1,33386,123246,25832,28629,30796,31967,108411,81417,121066,2056,울산광역시,21482,2024,112974,244,34986,15253,25066,29998,0,10989,옥동,127058,42225,0,1781,0,0,99151,112667,956,117513,161524,13409,4979,29174,180948,12429,32561,25533,3,27828,119209,168641,30500,147885,6,5258
159,남구,167,0,13,202,27,395,11,15,375,147,6,0,울산광역시,158,2024,266,17,24,0,673,10,0,0,용연동,358,285,0,74,0,0,197,37,0,517,745,2,2,45,417,296,23,12,0,39,156,1784,14,511,2,319
0,남구,0,0,11,0,0,0,0,11,0,11,0,0,울산광역시,0,2024,0,0,2,0,1,0,0,0,용잠동,18,27,0,0,0,0,0,0,0,0,0,0,0,0,52,26,0,0,0,0,0,348,0,0,0,256
3136,남구,2996,0,494,4209,676,1422,12,387,2724,2715,386,0,울산광역시,376,2024,813,0,749,394,935,953,0,254,장생포동,3500,1750,0,184,0,0,3690,675,0,1283,3811,579,49,877,4017,667,1002,752,0,584,3330,4655,742,3816,0,441
540,남구,486,0,200,2313,142,767,17,57,1347,685,404,0,울산광역시,55,2024,1344,0,210,80,591,108,0,19,황성동,561,1789,0,226,0,0,799,413,0,1379,4494,50,5,113,2971,1633,138,96,0,146,1674,8018,108,4223,0,1369
22077,동구,20162,0,7332,21949,5956,6498,547,3712,17535,29211,2893,0,울산광역시,3283,2024,6996,0,7005,2328,3189,5819,0,925,동부동,33523,16962,0,710,0,0,17586,4632,0,9549,20206,1707,168,4436,11583,3640,5309,5248,0,4916,18734,20318,5417,16267,0,2902
90808,동구,111342,24,37803,104539,18413,15833,5766,34551,104182,197838,27424,181,울산광역시,22743,2024,57997,4155,28537,16544,55329,21901,0,10749,방어동,152334,173056,0,1330,0,481,88365,41300,1266,86746,137687,14002,4453,15352,126256,14345,25528,20110,1,22195,101789,146060,20567,111883,7,11407
186716,동구,191733,4,90185,226230,61924,55364,22494,74239,209385,244293,62542,2581,울산광역시,51242,2024,158747,2296,85686,41412,78224,68503,0,25534,서부동,247724,133177,0,8519,0,0,193038,92251,1117,197199,329996,35693,9573,56314,325572,66842,78963,61577,0,63570,195602,443810,63992,262738,9,45087
52127,동구,47033,0,33685,87128,23475,14606,18506,29844,70716,70424,58947,1279,울산광역시,18842,2024,88834,2769,29937,15038,29932,27174,0,8950,일산동,57912,46982,0,2370,0,0,58038,79724,585,98861,110385,12193,3658,20260,128364,18276,27586,25914,0,25164,72355,157848,25657,109214,177,10400
116246,동구,115217,0,40573,131643,29882,23342,13455,33798,117068,175008,38904,1836,울산광역시,23258,2024,78566,170,35832,17196,52250,34391,0,9751,전하동,143385,83321,0,2845,0,0,115386,50499,534,99022,145048,13727,4690,28633,193974,23462,34960,29630,0,27101,104484,250296,31669,127214,1,21836
3524,동구,3390,0,939,5409,1247,1392,54,1012,4281,3139,1274,0,울산광역시,453,2024,4201,0,1102,303,507,1105,0,141,주전동,5031,1773,0,139,0,0,3560,2110,0,2995,5965,390,52,1445,4309,459,945,1230,0,1500,4253,5173,1168,6650,0,283
91006,동구,96225,44,43792,107997,28084,25980,12561,39539,114875,152557,33018,1758,울산광역시,27496,2024,56573,1134,41653,20004,45484,30926,0,13677,화정동,139450,104818,0,1342,0,0,100807,45860,1183,70945,167362,16924,6344,25496,115768,12940,35403,29253,3,30778,111937,127130,31520,143789,8,7541
418,북구,504,0,32,570,60,103,2,14,368,424,7,0,울산광역시,9,2024,43,0,42,9,102,30,0,0,가대동,911,110,0,7,0,0,417,23,0,159,440,4,1,41,247,171,33,102,0,74,460,515,50,488,0,419
758,북구,998,0,117,970,139,204,24,103,773,602,209,0,울산광역시,74,2024,128,0,141,42,111,185,0,29,구유동,1151,254,0,16,0,0,951,135,0,270,796,122,3,155,538,80,160,177,0,195,1043,621,202,923,0,107
10718,북구,13891,16,2339,10151,1099,1506,323,2316,10942,18593,2423,2,울산광역시,2260,2024,3923,394,1790,1428,4820,1537,0,1155,달천동,20946,8449,0,173,0,9,10083,2748,58,4416,12837,1384,635,1015,8757,1086,2305,1061,1,1257,12013,12866,1367,10068,2,916
1466,북구,1904,0,221,1905,291,389,20,178,1331,954,201,0,울산광역시,123,2024,652,0,264,73,284,358,0,41,당사동,2068,385,0,17,0,0,1732,358,0,514,1797,81,16,341,990,202,269,400,0,424,1614,1278,297,1291,0,135
