발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
128684,청주시,146606,487,183714,141971,150549,244725,70323,191033,110553,154455,121899,17456,충청북도,149304,2023,174139,347,162200,101257,6658,134828,0,68615,오송읍,156061,50191,0,15700,0,1,139087,156324,7316,220411,191658,83799,20504,142258,239566,206197,147591,123290,5,110035,119810,219182,110717,162588,1,109266
69762,청주시,78046,0,109506,80936,45745,98546,3470,96519,78338,153849,40189,8,충청북도,73546,2023,58414,0,109608,55209,5392,65218,0,43627,오창읍,117981,44181,0,898,0,0,67195,54650,28,68142,138642,52931,8043,50790,109351,85738,71353,47072,0,56263,74796,115162,61327,94905,0,29602
24696,청주시,26584,0,22570,18173,11274,19595,677,24058,20867,49772,5262,3,충청북도,18782,2023,11781,0,22657,15427,2197,14039,0,11763,옥산면,38542,23149,0,606,0,0,23130,7554,4,14907,25232,13521,2238,12917,22168,14745,22937,12889,0,13724,22350,23964,15845,25139,0,7312
4791,청주시,5540,0,2945,5191,1950,5741,78,4692,5156,6469,1157,0,충청북도,3845,2023,5603,0,2512,3027,200,3014,0,931,외남동,6318,2451,0,33,0,0,2280,2085,0,6212,6282,1284,16,4602,9256,4270,3347,1968,0,3913,3902,4485,2172,4690,0,2895
380,청주시,963,0,1461,1406,1621,5258,12,1321,1193,994,266,0,충청북도,692,2023,4192,0,1400,495,46,672,0,165,외북동,1071,545,0,12,0,0,826,848,0,4113,10892,434,15,2438,2597,5080,810,907,0,1070,1168,13068,831,1560,0,5488
49,청주시,86,0,363,103,332,273,0,385,73,26,7,0,충청북도,205,2023,26,0,373,232,0,364,0,48,외평동,37,7,0,0,0,0,69,22,0,46,89,171,1,405,77,370,397,340,0,327,84,104,388,117,0,272
741,청주시,1282,0,454,1089,451,474,1,526,591,1693,37,0,충청북도,270,2023,193,0,445,215,3,468,0,76,외하동,953,928,0,6,0,0,524,133,0,357,524,196,2,477,449,1078,526,462,0,641,701,1413,476,713,0,565
14766,청주시,14387,0,13716,11685,6749,7256,35,14314,12163,21095,1844,0,충청북도,9680,2023,5584,0,11979,7083,121,8694,0,5755,용담동,22174,7240,0,73,0,0,12426,5962,0,6441,11520,6828,997,7550,11866,6316,10572,7446,0,9736,13371,11984,9331,12349,0,1997
149723,청주시,189699,1,204571,138093,82247,111997,1865,202884,162724,251379,44619,4,충청북도,158832,2023,87534,0,183785,109090,24014,125022,0,77848,용암동,270671,90538,0,3418,0,0,154049,79337,127,102142,174307,102539,10765,90690,154099,66587,152064,97921,0,117441,151536,161611,121670,146270,0,24682
10737,청주시,12684,14,12943,9280,5405,9926,871,12330,9224,17303,2492,0,충청북도,10080,2023,4764,8,12909,7537,3449,7147,23,5279,용정동,19432,7928,20,304,8,9,10431,5314,13,6074,14848,7633,998,5890,9788,5546,10230,5908,22,7208,10212,11738,7975,13732,1,1825
