시도,시군구,읍면동,년도,발생량_04시,도착량_04시,발생량_05시,도착량_05시,발생량_06시,도착량_06시,발생량_07시,도착량_07시,발생량_08시,도착량_08시,발생량_09시,도착량_09시,발생량_10시,도착량_10시,발생량_11시,도착량_11시,발생량_12시,도착량_12시,발생량_13시,도착량_13시,발생량_14시,도착량_14시,발생량_15시,도착량_15시,발생량_16시,도착량_16시,발생량_17시,도착량_17시,발생량_18시,도착량_18시,발생량_19시,도착량_19시,발생량_20시,도착량_20시,발생량_21시,도착량_21시,발생량_22시,도착량_22시,발생량_23시,도착량_23시,발생량_00시,도착량_00시,발생량_01시,도착량_01시,발생량_02시,도착량_02시,발생량_03시,도착량_03시
인천광역시,강화군,강화읍,2023,6115,26,13259,422,39038,18028,96827,101307,98704,140186,98136,126041,100655,99811,105942,107408,103032,104756,110334,103056,109796,82052,122023,90171,113852,93993,113817,94331,91729,88309,59704,60933,45149,48372,22893,34385,10258,24008,704,16189,2774,10577,93,3423,31,375,56,2
인천광역시,강화군,교동면,2023,0,0,0,0,903,296,5876,1325,6591,3796,2173,2993,4142,1954,4624,5570,1894,4491,3055,4736,4724,2364,5155,4742,1368,4376,3840,2516,2636,2847,76,2107,662,115,248,2497,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시,강화군,길상면,2023,0,0,1752,557,5765,1926,18146,11289,22630,21211,18071,18687,18784,20482,14198,14679,16069,15380,16283,14793,16636,15158,17137,13154,18460,16284,18793,19040,13663,15196,8329,10826,7926,10054,3319,8180,1410,6574,348,2729,72,703,0,0,0,0,0,0
인천광역시,강화군,내가면,2023,0,0,0,0,2486,318,6728,3236,8456,5539,5468,3821,6175,5929,2508,3672,6433,7337,1732,3638,6194,4856,2912,4489,5534,5111,3255,3638,2512,5306,2017,2540,1426,3622,455,178,38,657,0,0,0,0,0,0,0,0,0,0
인천광역시,강화군,불은면,2023,0,22,112,123,3922,1384,10745,4473,6759,7436,8078,5875,8977,3927,3785,5440,6870,5868,6091,5334,5247,5401,5727,6043,5317,5869,6330,6258,3211,6825,1890,3518,686,3176,377,1730,119,1042,34,315,13,95,0,0,0,0,0,0
인천광역시,강화군,삼산면,2023,0,0,0,0,1617,103,1989,907,4941,5275,1600,2585,3134,5120,2734,3950,3425,4149,3465,2295,4617,3584,3663,3779,4598,2875,2057,1570,695,1011,739,662,817,415,115,501,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시,강화군,선원면,2023,7,5,776,227,4260,947,16597,4371,17044,5676,14428,6660,13271,5135,7904,6836,9139,5784,8208,7298,8447,7699,6594,9294,5942,11769,7183,14272,5395,12363,3305,7866,1946,5815,1167,4529,567,3140,234,680,81,270,0,0,0,0,0,0
인천광역시,강화군,송해면,2023,0,0,1,41,2456,418,6920,2034,8054,3407,6203,2706,5325,4284,3223,5998,2683,2915,4761,4224,2749,4726,2837,5558,2015,5246,2747,4795,1226,5383,533,2754,210,1816,113,1481,7,4,0,0,0,0,0,0,0,0,0,0
인천광역시,강화군,양도면,2023,0,0,271,18,3200,281,10444,4662,11672,4992,11042,3752,4957,4960,5566,6839,5192,7178,5082,5367,4554,4626,4260,5580,3653,6596,4807,7405,2424,7887,1610,3306,790,3090,741,1705,99,942,24,404,34,163,0,0,0,0,0,0
인천광역시,강화군,양사면,2023,0,0,0,0,2421,740,4711,700,3560,2057,5450,1503,2746,1658,2230,3819,802,913,3468,4081,1596,3865,938,1717,1266,2631,544,2843,384,1229,355,1686,160,813,31,643,0,2,0,0,0,0,0,0,0,0,0,0
인천광역시,강화군,하점면,2023,0,0,0,1,6563,747,8475,3030,12383,4867,13835,3910,5208,5901,7760,6133,5737,7489,4318,6848,6839,6758,3823,7324,3833,5484,4812,9428,2100,4984,1097,4586,980,3783,249,1049,64,385,0,0,0,0,0,0,0,0,0,0
인천광역시,강화군,화도면,2023,0,0,585,6,3395,1117,8530,3894,10292,8289,7590,8277,8528,9152,5824,6278,6948,8639,5056,4942,6742,6968,4416,5546,7825,7240,6263,5076,5067,5518,3605,2898,2707,3763,520,1629,111,989,47,465,1,86,0,0,0,0,0,0
인천광역시,계양구,갈현동,2023,5,39,291,430,131,1785,808,1993,991,4563,985,1792,952,1745,1070,2057,1377,2273,1794,2066,1501,1866,1588,2596,2146,2534,2292,2433,2475,2901,1388,2700,1508,1961,2064,1354,291,1408,163,741,28,151,0,0,0,0,0,0
인천광역시,계양구,계산동,2023,72734,13980,289330,105542,517236,247439,1087003,454893,1103024,1053638,675843,826524,566493,592463,597433,544918,657209,575072,664598,645522,632350,583853,742806,657847,840924,807575,892136,958267,923959,1241572,570983,930531,449253,615575,424938,544112,341591,496777,170827,306278,41994,120322,4997,23935,624,4003,1858,21
인천광역시,계양구,귤현동,2023,1767,663,205284,143598,632365,478112,1287234,858010,1127506,840651,675197,524744,467559,371278,422118,360131,429887,370223,420066,381942,401291,380038,507182,472233,589248,588873,715306,747009,918033,1101080,820462,952229,495504,577655,454914,529915,403732,483145,246627,302003,70771,96748,1042,2592,0,1,0,0
인천광역시,계양구,노오지동,2023,0,0,0,0,0,0,17,1,82,2,153,2,187,0,1,0,109,0,133,0,100,0,72,1,71,0,305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천광역시,계양구,다남동,2023,65,216,794,13405,2221,38771,3251,73019,5278,59559,4195,33467,4066,22008,3118,19476,3582,17593,3585,15325,3640,13783,3704,16304,4373,20090,5466,20146,3933,19459,2805,12902,1812,9230,1609,7342,647,6965,350,3580,148,1067,12,28,0,0,0,0
인천광역시,계양구,동양동,2023,3151,289,34954,5022,70421,8997,153776,18519,156430,32964,90823,26817,71305,27629,65966,33447,65510,41833,61722,48981,54302,52397,57709,71099,57463,88804,54188,107498,53013,132157,34005,118573,24898,79611,19575,75829,16361,70100,10231,51555,3212,14580,230,974,1,0,0,0
인천광역시,계양구,둑실동,2023,0,0,0,0,24,242,469,489,451,640,282,30,482,871,535,654,1088,643,703,481,101,391,852,277,804,496,773,45,1103,708,746,170,377,65,0,0,30,50,0,0,0,0,0,0,0,0,0,0
인천광역시,계양구,목상동,2023,0,0,492,614,377,3131,501,4432,736,3860,904,3409,1455,2824,1334,2195,1790,2093,2689,1543,2574,1743,1765,1364,2175,1941,1589,1337,1236,1045,542,1122,366,731,154,593,156,384,7,199,0,0,0,0,0,0,0,0
인천광역시,계양구,박촌동,2023,2933,910,55588,19973,107061,43000,247085,95108,257964,197771,148828,82397,116417,68944,110481,70899,112760,79481,109916,87026,96583,84855,112054,111261,153206,130065,135920,161648,132485,221700,90576,176730,62680,111294,52909,111519,39237,101966,24534,62776,7348,27402,484,379,0,0,0,0
인천광역시,계양구,방축동,2023,1214,108,3972,626,6944,2438,14424,4238,16521,12828,12132,9512,10579,9712,10022,8594,10210,8312,10254,9620,10401,10307,10668,12569,24873,12856,13643,13599,13542,17567,8998,16301,5182,9829,3606,8777,2733,8208,927,4919,368,1889,9,84,0,0,0,0
인천광역시,계양구,병방동,2023,710,18,17268,6767,33684,19313,63794,46077,73151,69225,45333,37654,41448,36434,47976,39864,51692,40322,49990,42903,51616,46625,59514,55782,71899,59174,61156,63526,64989,75810,46056,55688,32354,47165,27331,45079,23672,43298,14387,27873,4414,7784,201,1165,0,0,0,0
인천광역시,계양구,상야동,2023,0,0,212,495,1132,3300,2018,6540,2709,11067,1845,3604,1364,1686,1457,2111,1736,2119,2466,1565,2397,1457,3514,1504,3648,1476,5553,2031,5117,1963,2194,1912,2201,1585,1117,1251,933,1051,462,890,140,149,7,2,0,0,0,0
인천광역시,계양구,서운동,2023,271,0,9624,4729,17993,32796,41749,81641,47925,95246,24491,19778,23162,14031,22685,14284,28908,18492,24525,20180,23902,20238,38411,22765,47477,27032,82417,34584,64225,47703,28549,47156,30419,26710,16296,22109,9094,20496,3051,13105,146,3820,7,813,2,188,39,0
인천광역시,계양구,선주지동,2023,0,0,0,0,211,87,138,508,130,976,17,11,147,353,128,229,114,95,176,140,146,180,101,212,132,138,211,125,0,0,72,93,25,56,0,0,7,44,0,0,0,0,0,0,0,0,0,0
인천광역시,계양구,오류동,2023,23,9,2393,1705,3694,5295,9685,7505,11445,13208,6897,8357,6168,7051,5507,7985,6191,9014,6036,10388,6008,10662,6540,18224,8424,18342,7470,21569,6822,26347,5521,29132,3676,18758,2861,17765,2122,15258,1203,11976,647,4654,64,271,0,0,0,0
인천광역시,계양구,용종동,2023,266,52,9335,2133,24504,4801,53296,12017,44104,33235,28644,17419,22537,13592,23667,13744,21479,16776,21656,18494,17922,18149,22702,21513,35763,27222,23737,31038,23071,33817,17544,26662,14280,17724,14656,17425,12139,17013,7060,10088,623,2186,2,667,0,0,1,0
인천광역시,계양구,이화동,2023,0,0,0,0,30,6,2595,465,2657,258,566,298,798,241,480,221,433,414,556,387,132,162,407,512,321,334,331,254,132,143,232,328,44,164,0,0,60,153,0,0,0,0,0,0,0,0,0,0
인천광역시,계양구,임학동,2023,1531,1697,85429,17258,199060,48571,447885,104626,416700,202954,234256,138904,184024,120790,183294,132292,189698,145810,180463,159199,165851,159807,173917,191245,190839,230985,195362,300471,227013,440711,151161,354328,104887,211129,83518,187088,68005,160639,39497,104773,8538,48544,369,415,0,0,0,0
인천광역시,계양구,작전동,2023,17699,4316,278941,116162,536898,297514,1155290,566525,1160532,866860,660219,522763,542499,416396,558009,428946,598373,454425,559315,497716,505174,488653,579048,571158,688197,683282,761476,865723,819047,1147055,521567,902154,385261,572875,354080,522412,300809,456316,158624,291206,35654,96902,3261,11466,397,1320,671,1
인천광역시,계양구,장기동,2023,2230,195,21574,4527,46771,8548,92135,21310,97689,47158,59327,22241,43269,19781,42490,20910,39744,25275,36989,27480,35615,28352,36971,45694,44124,46213,39035,52276,39180,65250,22173,63538,18559,42385,14997,37765,11706,35843,6886,24795,1699,9988,221,1626,0,0,0,0
인천광역시,계양구,하야동,2023,0,0,41,329,203,1755,331,2248,475,2659,652,2097,610,1026,638,1115,608,1328,919,1150,996,1218,1089,1219,1141,1171,1352,1139,1402,1643,596,1435,583,882,511,657,179,532,104,382,38,144,1,7,0,0,0,0
인천광역시,계양구,효성동,2023,5015,213,105420,27061,220955,75341,466865,164123,441819,305209,247714,123873,195813,110548,192131,124978,202030,151143,202986,171258,183764,161849,226052,235838,216204,262943,260402,313534,255737,390369,140676,322461,102833,233985,76798,218482,61944,199408,25102,125833,3590,32729,54,430,15,108,0,0
인천광역시,남동구,간석동,2023,17942,8107,459774,190006,762521,365031,1705470,721516,1696807,1435427,1021332,769633,819632,650492,817180,692533,866850,833772,857894,908401,817809,820990,954212,919806,1115505,1077444,1155033,1330697,1291410,1710749,698311,1211174,533109,875989,477996,772036,359244,648245,171874,389351,31754,126591,532,8212,66,660,1,0
인천광역시,남동구,고잔동,2023,176,13,10363,27901,24027,178952,33609,534875,65559,520436,32533,88752,35701,44940,43794,41343,51379,51653,55611,45139,71475,40509,79138,35042,118320,37751,429186,55844,326154,62495,114981,65111,161494,45529,61651,23043,20122,14094,4325,7705,112,1000,1,20,0,0,1,0
인천광역시,남동구,구월동,2023,10772,4131,373792,212898,714637,431641,1595751,929698,1734116,1862995,1055853,1304252,992149,1067046,1078899,1092874,1193376,1170276,1211693,1257300,1247054,1203413,1476492,1325030,1491854,1453696,1661561,1736278,1766051,2097980,1065551,1360515,924405,936208,844103,793112,669821,640789,304791,363962,53108,124548,1077,17760,89,585,0,0
인천광역시,남동구,남촌동,2023,1490,464,29143,19401,51993,68640,127410,188410,130056,192686,75854,54763,68913,48999,67212,51744,73508,55939,69843,57093,69470,53123,67997,67149,83496,70952,189254,80854,149325,94553,68497,78924,70460,59318,35640,52888,15158,44324,5722,21958,786,7239,2,367,0,0,0,0
인천광역시,남동구,논현동,2023,15723,653,155077,78865,391131,302558,848939,709779,827661,1001687,504180,423023,442349,378531,469059,475827,528180,532264,532592,514471,564371,505379,734582,557555,764139,614328,877196,728617,841167,830734,476695,628550,427126,489196,361454,422620,244736,344212,104888,213101,6300,51214,574,9876,7,80,0,0
인천광역시,남동구,도림동,2023,1295,258,17860,10875,40145,27649,102366,51047,104365,66844,66587,45023,59119,41409,57146,45899,58109,52692,59547,52410,57456,52581,69631,71462,60310,74235,69814,81038,67532,87787,37456,75142,31650,56191,27056,53078,14579,45566,6760,25367,1483,4932,65,424,0,0,0,0
인천광역시,남동구,만수동,2023,31224,4192,360933,105790,652061,201034,1300759,392004,1342729,998449,863073,532120,716032,482315,723637,517456,766667,587769,733455,610175,679336,617671,757832,761019,827154,854620,804734,990991,839010,1218633,494435,953323,371286,642876,319225,582425,237738,510709,115229,299875,19688,86349,815,5694,9,46,4,1
인천광역시,남동구,서창동,2023,3209,189,85714,16949,194555,48391,393973,96592,393015,181650,237064,123940,201951,116497,191196,122571,203552,150459,192678,166828,171477,173403,202069,224342,222218,259138,215052,310651,209816,352275,151905,321536,114501,223411,106880,196973,87538,175928,37640,108592,4497,23027,1415,3931,0,0,0,0
인천광역시,남동구,수산동,2023,337,12,537,2271,1333,4247,4877,10606,5932,23781,5547,14803,4051,9077,5754,10445,6500,11374,6531,10875,7719,9922,10242,10771,10863,12098,11730,12202,13816,13717,6079,10768,6856,7547,4784,6258,3809,5093,2067,4173,607,1515,2,95,0,0,0,0
인천광역시,남동구,운연동,2023,33,0,7926,4207,28797,25483,76896,63665,76323,70657,36068,35046,28471,28290,26037,26730,30186,29838,30778,30232,29164,28545,35269,33011,40904,42852,53503,55182,71717,74370,40562,43914,26082,27392,20957,24503,15617,19882,9640,12201,2023,6005,1,520,0,1,0,0
인천광역시,남동구,장수동,2023,621,278,22612,27696,50457,49321,108285,85553,126472,132544,94060,156496,97072,164993,120229,155844,127845,138397,138125,135635,158867,126881,190110,111254,193259,96136,171900,95235,135193,109353,84328,78701,51622,53341,39183,44752,21333,37805,10160,22096,2279,6551,54,474,0,0,0,0
인천광역시,동구,금곡동,2023,0,0,2011,599,3698,2287,12241,6215,19787,12678,9902,7176,7839,6118,7122,5535,8425,5887,8372,6511,8785,6434,11877,8084,15145,8271,13204,8338,13686,9196,8257,7479,7142,4764,7720,4104,4907,3047,2312,1366,51,140,0,0,0,0,0,0
인천광역시,동구,만석동,2023,65,1,14866,5420,25926,27243,53693,44151,54799,40122,35553,16404,31182,16669,29357,18433,30020,20689,29828,23319,29579,24300,29476,32970,42360,37881,58146,39594,54310,48467,19379,40865,12462,28994,9254,26951,4456,24255,1791,14165,141,1665,0,0,0,0,0,0
인천광역시,동구,송림동,2023,5374,216,48703,36017,102318,95421,216070,239839,206909,363190,145993,207673,150022,174700,166286,153478,191273,154661,179681,165121,184584,156023,271939,183642,284054,188401,283891,202274,264483,223885,140437,164609,108561,112007,79584,100418,54521,79200,18614,45434,2589,7050,54,130,0,0,0,0
인천광역시,동구,송현동,2023,3470,513,37595,20422,84480,62508,169648,133185,159501,130620,87293,86637,75904,77631,73636,74920,82285,83414,87292,81051,83814,78856,99697,96984,122692,109610,136069,139475,139638,154040,110814,95584,77660,63234,65213,55458,55061,46512,23940,23681,3151,2296,0,0,0,0,0,0
인천광역시,동구,창영동,2023,6093,174,27829,13414,46185,26426,93845,80197,93225,246133,60561,52501,57572,56015,63755,48011,69158,50703,70410,62165,63185,57552,86325,65698,139769,75479,99727,83656,106945,96890,39573,81181,31331,50232,47522,44117,19161,37105,5196,27915,315,13651,2,11,0,1,0,0
인천광역시,동구,화수동,2023,26,0,8764,2022,20806,9833,51739,25171,48694,29100,31312,17024,27674,16336,28087,17551,29178,19003,27433,19056,25651,20718,29090,24679,28772,26441,35693,30294,29155,34042,19928,26623,12064,19178,11161,18204,4738,15313,1557,7523,155,1025,0,0,0,0,0,0
인천광역시,동구,화평동,2023,329,251,9360,7785,14665,12192,29618,25629,29783,30927,14914,21562,13313,20971,14246,22140,14524,22550,15076,22774,13860,21993,14758,23760,16432,27684,16622,32568,15865,35439,12078,20074,9189,12647,7998,11054,6854,9219,3449,5082,885,1164,33,103,0,0,0,0
인천광역시,미추홀구,관교동,2023,3700,2250,102361,116775,219840,250001,497039,437633,531095,656792,344058,597981,318072,536749,382163,535860,460772,553036,493316,554987,517068,552624,681719,587947,725788,624246,696477,690325,760417,843611,619856,509681,612120,302039,480533,255976,357920,202596,181615,109597,43296,34835,80,183,0,0,0,0
인천광역시,미추홀구,도화동,2023,17754,1772,266862,112255,496664,252830,1124274,600227,1147973,1035439,671470,527048,563480,403772,541945,394169,571893,479282,575374,496740,547554,483323,685933,585491,799745,695859,818134,814083,855349,997153,494457,816864,373187,531704,316843,475518,237002,415756,109405,257179,5120,61646,38,1560,2,69,0,0
인천광역시,미추홀구,문학동,2023,2225,442,31748,11618,57444,22757,143172,46374,144682,73979,86244,46957,65198,42637,60075,47000,62657,57863,64554,65008,58531,64886,68540,94518,71867,108751,70343,120602,69641,140449,46649,112393,39442,92359,42792,85342,34776,71387,10127,34195,878,7540,29,1383,0,0,0,0
인천광역시,미추홀구,숭의동,2023,2482,826,47801,38075,105780,85011,219217,173946,253812,292566,163350,164754,147827,144813,148643,132609,155773,146514,153479,154882,147529,148944,171195,172371,188456,197669,205160,219708,224721,244990,123570,174317,92431,129871,82333,116780,64441,99982,25508,50472,1639,2630,1,1043,0,91,0,0
인천광역시,미추홀구,용현동,2023,11491,555,296619,118085,619980,344613,1252804,613172,1287611,1092565,795362,722521,722595,714684,755074,637898,802838,723219,810117,749095,805824,720072,947994,810690,1082667,953192,1130998,1120476,1104218,1313915,689144,934669,554599,702571,512882,643541,437709,553336,193555,335683,10190,46216,546,3843,0,132,6,0
인천광역시,미추홀구,주안동,2023,18063,795,707151,403674,1300628,807763,2808355,1511112,2929621,2503056,1860320,1757624,1607732,1456544,1642195,1497377,1829833,1648758,1775944,1682465,1696633,1678618,1898811,1905929,2125440,2213089,2335667,2525895,2450045,3031334,1647327,2305823,1238763,1535584,1114855,1358676,930727,1148479,506500,719458,77022,184009,581,6110,74,1755,1,1
인천광역시,미추홀구,학익동,2023,5669,1398,109359,44999,208961,100972,393254,185101,416514,450226,277864,259893,260757,237114,278581,209783,310338,247190,300552,259894,284056,245760,373124,304080,407340,330482,388125,364339,344058,380258,188488,308473,152550,222396,153676,204262,101245,184468,51457,107127,6334,38307,376,6083,12,2113,1,0
인천광역시,부평구,갈산동,2023,4179,823,287866,90385,554181,272438,1308360,665009,1324438,1313003,713312,586250,528726,375972,515856,397213,557323,452221,539306,468807,505103,464689,570797,535102,627832,636767,890095,887534,1161621,1288477,582787,1023673,449263,659309,387259,537519,278504,457734,143310,296309,23118,104237,784,10837,46,105,0,0
인천광역시,부평구,구산동,2023,618,2625,7347,22870,16797,36692,36306,86788,41162,136708,26490,65311,23262,44542,26204,37784,31006,39796,24102,45540,27390,37381,37583,38939,44106,42124,73522,47805,58638,51967,25142,46213,19848,38996,18804,31819,14529,27829,10300,18912,3593,5383,1300,2210,0,4,2,0
인천광역시,부평구,부개동,2023,28203,2610,198406,52197,375988,121433,866604,286347,793229,489609,478391,245558,366145,219018,348560,244120,364403,285266,353989,298960,317579,309294,386693,398098,424747,475678,381087,561537,393176,709135,271944,625374,187244,396422,166229,371651,127116,328308,72071,207024,8533,38525,842,3744,3,31,1,0
인천광역시,부평구,부평동,2023,144656,35691,710347,335516,1205518,725481,2674171,1403376,2801385,2375671,1745735,2060485,1519909,1718855,1626317,1797297,1800013,1973454,1853954,2154564,1878551,2065950,2191462,2150873,2401418,2417089,2525364,2855286,2595286,3587469,1913048,2668248,1591162,1632038,1539537,1402540,1337533,1162700,709343,703029,123574,204095,16125,26858,87,171,2263,680
인천광역시,부평구,산곡동,2023,22569,5982,259588,92232,639495,239234,1352751,512162,1374616,847646,757807,437991,606652,380350,612443,412434,631766,453056,622213,488320,552446,492271,642072,628789,713110,715397,746938,897392,724344,1130894,491782,911235,346757,624668,304201,548581,234610,494620,120214,296197,20105,92161,4048,16787,81,414,3096,309
인천광역시,부평구,삼산동,2023,11435,1301,148432,32100,340554,95565,829676,204766,799283,385247,449089,216180,341809,185667,332621,203351,348831,238889,330226,272597,295722,272073,328003,333651,369898,395886,347190,501463,353058,701853,212786,598175,160285,391997,149573,347463,114396,329121,53766,221528,5460,60125,511,3365,4,20,1,1
인천광역시,부평구,십정동,2023,18591,8968,507034,246034,907037,514337,1801683,951075,1775065,1235714,1097200,763566,893068,681871,853038,731208,912606,789811,900153,803950,832156,775137,887159,927877,1036479,1123706,1194480,1418106,1220368,1774782,926599,1456623,673152,971726,599088,872675,486066,753436,300762,451972,50764,98310,79,3398,0,0,0,0
인천광역시,부평구,일신동,2023,3583,3309,21439,12189,43403,19874,109022,46463,109189,91021,63797,38378,49896,28412,47979,33082,53773,36244,51826,36189,45292,38645,48173,60943,62468,58665,74461,64651,67022,78602,39811,73307,25886,50408,28565,48261,16983,41918,8445,23155,1412,3546,680,1937,0,0,1,0
인천광역시,부평구,청천동,2023,13164,4906,171034,118954,326508,290931,744288,684827,825435,927404,446480,408708,364394,323861,366513,327184,396519,378634,401944,397196,393575,391380,450400,474593,492939,531315,756043,670284,791176,828358,453534,632175,362379,414250,301574,365693,217679,317865,107656,198110,21872,74757,5573,15949,236,751,2337,10
인천광역시,서구,가정동,2023,5464,824,233656,102483,533006,319498,1268174,647076,1264094,797733,625526,469928,479216,371450,495572,403845,525079,463412,521248,478031,483720,475937,556574,599807,678329,736448,750300,902099,848219,1217930,546938,870173,377109,538990,346630,495979,283786,449157,162089,267362,50349,102162,1130,4525,24,367,0,0
인천광역시,서구,가좌동,2023,3630,199,182771,110494,337829,355407,715705,1106019,735254,1319372,411934,372778,345480,266448,352561,264482,394669,301690,372512,325444,361710,313710,446972,366960,540075,423647,1105165,536683,1046054,682351,461139,523108,391125,355448,260251,296223,159119,247303,62886,143944,12436,46149,7,1917,5,1309,0,0
인천광역시,서구,검암동,2023,7579,2869,87209,43875,194379,132048,440360,296815,407786,478338,239188,192225,194066,153074,197328,154779,206238,168527,202295,178009,192555,178892,288051,211342,366532,256263,324155,308374,342740,386055,269716,315447,178752,206488,168016,185547,141466,177385,72652,103753,16399,38794,3,17,0,0,0,0
인천광역시,서구,경서동,2023,11852,3488,98425,16745,258265,95135,505085,174399,335385,312675,197336,102446,161954,67463,168970,71010,153233,80821,140171,101304,130179,110553,139941,139150,181437,183920,280432,249879,298537,348233,116647,361020,84643,226453,63896,208770,53462,215623,19495,124392,2968,47518,1,5,0,0,0,0
인천광역시,서구,공촌동,2023,2425,186,10375,4987,14726,12939,34314,21985,37126,50552,20502,15412,19092,13817,20377,13791,18606,15710,17782,19387,16248,18280,20382,22743,36954,26951,31422,31267,24052,33996,12247,26864,8528,21908,6653,20616,4877,17414,2556,8473,258,1419,0,0,0,0,0,0
인천광역시,서구,금곡동,2023,71,45,1525,1409,6943,10876,11230,20673,9129,17063,6599,7780,4399,5101,3570,4325,5023,5363,4141,5034,4994,5808,4495,7187,7515,8006,12715,9410,11106,10237,5822,8741,4209,5978,2284,6043,1593,5311,719,2589,247,825,0,8,0,0,0,0
인천광역시,서구,당하동,2023,15601,1825,150576,38874,399920,131340,736673,242714,661333,351473,364434,218110,303681,166389,296354,172565,314985,202497,298619,217674,272947,221307,325862,272548,384877,353599,414234,449481,401555,579809,256240,481011,193231,304983,174332,261838,144066,243976,69418,150037,16306,57236,367,2607,1,12,0,0
인천광역시,서구,대곡동,2023,0,0,0,0,252,502,1247,3166,1383,1171,129,209,1776,132,28,888,1138,98,125,883,1324,31,19,807,1225,19,1900,1328,588,804,336,176,11,648,498,886,2,21,0,0,0,0,0,0,0,0,0,0
인천광역시,서구,마전동,2023,13351,2554,80399,32121,231577,120933,448470,271686,454328,418913,238348,198622,203192,178235,201018,182484,209652,198125,199124,215320,194409,219257,271723,273577,289772,347439,298311,402892,287231,448748,217533,377258,159856,254578,145047,228021,132848,213811,67000,145376,23871,66996,741,14663,109,1364,3,82
인천광역시,서구,백석동,2023,1218,2122,29263,13931,80793,59606,215952,106721,188456,218505,92549,62951,78764,55743,84120,60328,89770,69330,84967,71229,74412,68469,120893,86788,207552,106591,120680,122482,90544,171777,48902,146449,36079,90053,27186,85286,19502,76355,8769,49051,3046,26774,4,93,0,0,0,0
인천광역시,서구,불로동,2023,9388,903,36407,5917,98970,20015,171878,27310,172999,44031,92488,29414,77331,32554,71829,39545,70220,51244,71169,51206,60856,54020,68248,71002,76878,99796,66360,125512,60060,132254,39138,125326,31314,97313,24245,84302,22667,89773,11140,54934,5380,25608,424,4543,451,928,25,80
인천광역시,서구,석남동,2023,3300,404,236863,97904,468983,298107,1011407,595211,991608,724227,517544,382595,394916,304160,412533,324424,437565,356505,414973,358139,378297,371453,448656,468824,523089,560527,628452,707094,672272,918403,416810,690239,315791,450823,259064,382546,215617,333339,93231,190769,17835,80969,27,10595,0,1,0,0
인천광역시,서구,시천동,2023,12183,93,96690,5709,176147,30148,421118,91918,304885,182626,157665,64997,115514,47409,114518,45314,106878,56139,93312,65589,82575,71893,83297,85647,100664,124053,113583,175844,144893,307507,54887,308685,44600,177257,37880,156312,28276,148949,13062,117629,2088,58395,2,39,0,0,0,0
인천광역시,서구,신현동,2023,6882,52,37033,8283,73407,20710,180096,53011,149163,97411,84017,59184,74912,61843,72374,61567,79848,65479,73977,71108,73947,73326,95294,88101,104312,98102,96866,106233,93432,134954,65569,109713,49627,70418,38055,65026,28676,61002,12461,35971,3052,13875,34,1944,0,0,0,0
인천광역시,서구,심곡동,2023,131,4,59191,30051,115154,89875,282680,188681,286518,438602,180739,217802,174321,166318,190899,153599,190758,160418,186197,188849,199647,179817,223693,198540,240392,223064,301952,262458,334052,316783,135884,222085,121705,145232,128112,133579,98094,117850,54505,74202,13392,33169,2,2,0,0,0,0
인천광역시,서구,연희동,2023,5344,1245,57183,26613,116653,65229,269418,153768,278549,238327,144686,100297,105660,81590,111050,83376,107686,85958,108054,87067,95649,84996,117540,121340,159020,152808,186051,185096,204887,223724,118966,160690,86958,119771,67881,106286,74519,104484,25086,49659,3856,19294,0,5,0,0,0,0
인천광역시,서구,오류동,2023,303,5,10446,9337,33274,111078,47443,325356,57508,286566,40019,57814,27520,32045,28386,26263,33878,29770,33837,31038,36554,29528,47219,39515,87373,47091,243457,68548,261405,53167,78179,58239,70014,38441,28648,29543,8901,24179,3155,14707,573,8612,22,1401,8,458,4,64
인천광역시,서구,왕길동,2023,18022,3600,94079,36304,255302,170140,607333,361507,540378,409865,294395,226917,249332,184415,248766,186872,255548,202745,239812,220046,230713,219199,269358,284692,323447,343331,420246,436896,436804,532191,252230,409163,189342,257207,153574,217158,119660,189122,63427,126594,18107,57467,251,5580,86,1511,18,213
인천광역시,서구,원당동,2023,9393,1107,75738,14177,211936,66356,362357,84865,248939,146442,164679,116961,129812,85072,129396,75214,125475,92069,117847,117547,118783,121886,142387,152416,169224,182258,156046,229962,148737,293847,102457,352212,80711,229232,76590,188055,69927,181590,37981,127715,15704,57901,3532,12509,47,95,0,0
인천광역시,서구,원창동,2023,1783,1,2716,4806,4903,40242,14975,78111,17857,99730,12075,41997,8768,15290,10616,11963,12833,13472,14193,14082,19605,14208,27728,13502,34177,13408,69941,14650,69417,18035,26749,13011,21570,9095,9614,6876,3413,6593,1522,4256,35,307,0,12,0,0,0,0
인천광역시,서구,청라동,2023,14514,1646,132839,81471,334443,242059,706024,479910,588614,611530,328663,363382,282103,268688,295057,266404,316765,292689,321560,328521,316501,313806,449869,385356,530594,482098,523071,559492,605072,653708,459471,585601,348497,370681,344214,318743,313708,309553,157959,193598,42428,84073,572,4873,20,812,15,0
