발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
16832,유성구,22103,0,25541,21247,9223,17550,870,32199,16997,29170,4172,0,대전광역시,23032,2024,7300,0,26946,16546,922,17288,0,17185,하기동,32567,8285,0,211,,,15422,6037,0,11455,22504,18958,4158,9979,19370,11824,26368,11117,0,15614,16792,17872,13915,22378,0,2622
5012,유성구,6203,0,5700,5933,4067,14378,89,6168,5316,6310,1046,0,대전광역시,5368,2024,2032,0,5357,3563,179,4131,0,3836,학하동,6812,2646,0,317,,,5224,1785,0,4618,8499,3447,1276,6639,11284,7047,4466,3821,0,4451,5071,10302,4170,6213,0,2393
2826,유성구,4680,0,3944,12701,5735,39618,90,4600,6658,3904,2135,0,대전광역시,4731,2024,6821,0,4174,2901,11,3196,0,1639,화암동,7470,1640,0,71,,,4783,3997,0,9499,24029,2369,187,11601,25031,24357,4266,3966,0,5520,8373,20021,4887,15656,0,9307
2,중구,754,0,2,251,0,0,0,8,262,17,0,0,대전광역시,55,2024,0,0,171,0,0,146,0,0,구완동,0,58,0,0,,,25,6,0,288,297,330,0,304,1,1,0,108,0,241,0,1,0,0,0,51
74,중구,657,0,317,219,224,262,0,8,5,586,7,0,대전광역시,277,2024,39,0,17,27,0,122,0,71,금동,624,56,0,0,,,396,1,0,288,361,62,1,736,172,680,205,923,0,4,745,577,512,261,0,116
34317,중구,34971,0,44942,40380,44444,48126,938,39298,50689,23154,21632,0,대전광역시,20798,2024,21475,0,41152,13765,3690,36871,0,9077,대사동,30817,9736,0,1271,,,35721,27956,0,18614,66520,12108,1775,50534,34477,28211,36181,45824,0,44871,45680,42479,44527,42429,0,14321
150812,중구,148702,4,252989,204123,218813,452593,20105,281210,196180,129600,128242,640,대전광역시,156817,2024,135743,1,234726,106103,13912,232031,0,70596,대흥동,195690,59234,0,15820,,,171566,142655,1122,149329,283415,94820,20674,283954,315512,234677,225255,241378,1,256265,184253,286806,266337,260000,0,87736
547,중구,352,0,259,242,21,638,0,332,238,27,11,0,대전광역시,39,2024,12,0,350,150,0,268,0,154,목달동,660,217,0,0,,,584,50,0,261,112,0,0,1056,7,1036,271,969,0,8,637,758,928,1071,0,448
48477,중구,54405,0,44839,48800,22815,42243,1120,54230,59301,61316,18213,0,대전광역시,35717,2024,23143,0,43568,27256,4371,31003,0,22827,목동,74516,22492,0,763,,,49702,21645,0,32012,72331,26652,3705,28425,59146,46208,36905,23795,0,28002,51922,65075,32764,67035,0,10403
0,중구,269,0,0,461,0,0,0,8,153,44,0,0,대전광역시,34,2024,0,0,250,0,0,158,0,0,무수동,0,0,0,0,,,4,3,0,99,276,13,0,236,0,1,0,197,0,39,0,2,0,0,0,91
