시도,시군구,읍면동,년도,발생량_04시,도착량_04시,발생량_05시,도착량_05시,발생량_06시,도착량_06시,발생량_07시,도착량_07시,발생량_08시,도착량_08시,발생량_09시,도착량_09시,발생량_10시,도착량_10시,발생량_11시,도착량_11시,발생량_12시,도착량_12시,발생량_13시,도착량_13시,발생량_14시,도착량_14시,발생량_15시,도착량_15시,발생량_16시,도착량_16시,발생량_17시,도착량_17시,발생량_18시,도착량_18시,발생량_19시,도착량_19시,발생량_20시,도착량_20시,발생량_21시,도착량_21시,발생량_22시,도착량_22시,발생량_23시,도착량_23시,발생량_00시,도착량_00시,발생량_01시,도착량_01시,발생량_02시,도착량_02시,발생량_03시,도착량_03시
서울특별시,성동구,홍익동,2023,175,910,2830,5661,5268,11216,8967,29626,13789,48850,10532,29539,7626,21453,7185,18543,7332,18966,7852,19481,7387,18284,8369,19588,8659,21733,8808,25259,10522,25027,10142,14520,7353,9669,7862,8642,5355,7801,2546,2698,525,284,0,0,0,0,0,0
서울특별시,성북구,길음동,2023,88762,88893,258246,144952,673411,331989,1645899,657681,1713362,978542,1037504,722598,768700,612264,707738,629099,757997,671796,746072,739396,709949,757617,770772,851178,880454,1015120,935239,1211815,939072,1557108,630979,1250022,481525,836092,389383,768995,405174,768702,177971,449746,50987,149469,10496,21631,5530,7072,3933,6292
서울특별시,성북구,돈암동,2023,76528,41624,113810,68161,218483,115272,509329,297968,627023,394257,454972,249113,381260,220120,348967,229589,354153,276532,346608,306351,336361,317805,386464,393513,440859,474725,428217,508078,471939,576591,369087,482022,264644,371403,241527,347666,256518,346077,146874,215458,37759,76178,5980,15247,1483,5554,1273,4837
서울특별시,성북구,동선동1가,2023,29014,31137,38723,42971,51167,50560,104233,113503,188790,186210,137565,157434,127691,145751,141412,166502,169311,178777,180266,188199,193660,197467,222427,222089,250247,263853,274642,297417,303291,334063,261221,249537,245783,190607,269847,172978,273500,164707,173295,103647,99599,67645,32841,27462,11148,7348,8114,5713
서울특별시,성북구,동선동2가,2023,0,0,1730,2041,5389,2464,9642,5509,16409,15724,13414,10027,11479,9426,11329,15578,10899,12773,12891,12865,11797,14352,11239,13921,11637,16250,12702,24700,12590,28010,9376,19519,7866,12547,7625,11511,5652,11323,3394,9403,223,1685,0,0,0,0,0,0
서울특별시,성북구,동선동4가,2023,1457,1498,88261,29605,256146,107414,624831,246958,756516,604912,544035,435323,446393,366207,473051,440356,533405,430974,545057,468247,557579,495239,601439,506335,677738,600102,771836,750888,837171,989657,602707,755302,532216,489874,571206,445164,523533,405114,270402,270490,51218,85248,1572,1458,2163,3060,1276,1625
서울특별시,성북구,동선동5가,2023,203,177,1189,1461,1820,1714,6681,2611,8134,7976,6170,6460,5892,6153,6363,6523,7468,8736,8794,10525,8291,11519,8988,14290,9671,17768,10407,19063,11654,25672,11671,23544,9067,15341,9499,15292,11301,14594,3569,9073,958,3682,70,217,115,439,50,173
서울특별시,성북구,동소문동1가,2023,0,0,756,115,2501,749,17123,1609,14788,1882,7638,2039,9174,2190,12807,2607,17287,3083,19985,3325,24099,3740,29912,4539,37031,5469,44255,6382,59766,6506,61778,5632,46828,4038,45458,3684,48096,2868,32196,1578,5104,227,0,0,0,0,0,0
서울특별시,성북구,동소문동2가,2023,5866,4515,15660,11782,33376,23986,69741,41399,110211,62245,97559,66442,95370,67700,102806,75360,117259,89124,126365,97321,135581,112599,163779,150221,196406,174024,187335,185107,204370,223096,147817,164169,130374,137017,134241,140523,121578,135348,75316,86716,50676,41048,14114,8989,2519,4642,1728,2769
서울특별시,성북구,동소문동3가,2023,43,369,185,390,1496,2204,5428,4114,7483,7223,5415,7495,5380,7682,5900,8221,6185,9362,6797,10181,6896,11236,7756,14301,7940,16994,7737,16784,7701,18377,6272,12847,5938,10244,6675,9715,5481,9016,2144,6042,815,1977,2,15,0,11,0,0
서울특별시,성북구,동소문동4가,2023,49502,28332,63854,59071,71757,47029,143715,87399,193258,131511,147829,118350,114626,96988,106009,92201,111465,98008,105351,96832,97535,90551,94494,89472,104052,97136,100816,98441,95230,99143,71987,63306,60947,47732,55837,39716,50235,38194,22327,17369,4441,3471,1966,1660,1260,1063,836,750
서울특별시,성북구,동소문동5가,2023,0,0,6468,4099,10969,5702,37469,15703,46943,24612,38010,27258,32734,31545,28794,30202,34479,29830,42698,30174,38748,31464,41745,34348,45487,38132,50872,39730,55048,37400,47059,25369,42781,17134,43549,12529,35815,9957,23379,7879,717,817,0,0,0,0,0,0
서울특별시,성북구,동소문동6가,2023,3178,1685,4946,25127,7097,73294,17021,161557,23924,177054,15927,121745,15931,96134,15425,88800,15646,87143,14723,82047,13826,78180,13642,77942,13728,84422,13970,93550,13670,87317,10178,53496,8496,31761,10009,23067,9623,19502,4036,11109,1784,2623,274,135,664,515,205,164
서울특별시,성북구,동소문동7가,2023,4222,694,7343,8987,16623,19629,33065,37046,35656,40633,25458,27027,19102,22081,17381,20030,18285,21037,18050,20373,16481,20580,15684,20780,16447,23618,16386,25471,17047,26092,11604,17765,7792,11344,6919,8976,6114,9058,2572,4890,517,794,74,44,156,188,51,87
서울특별시,성북구,보문동1가,2023,3217,2503,51748,20074,109769,62347,320407,144155,507456,289297,274968,160628,184038,116820,164893,116922,179124,126361,180172,136766,167240,129158,176153,155759,216626,180113,228658,240071,286242,346870,160790,259503,119995,177079,112081,173542,99308,178452,59445,123278,15967,43086,886,3521,419,1413,552,1296
서울특별시,성북구,보문동2가,2023,5433,2049,16092,8974,27233,25790,48030,68070,83333,119457,70594,70480,53731,48451,49591,46518,54454,47986,55699,51260,53989,49709,55857,55537,65893,61219,63002,65830,68101,83488,44883,57002,34038,41369,29280,40327,24166,36580,11603,21275,3555,5816,806,478,413,371,343,316
서울특별시,성북구,보문동3가,2023,0,0,0,0,9,367,230,905,210,1794,57,1450,51,1886,60,2280,65,3167,81,3628,110,4174,156,5808,110,6475,84,7283,121,9987,60,9806,43,6691,32,6705,30,6387,15,4091,2,590,0,0,0,0,0,0
서울특별시,성북구,보문동4가,2023,934,1291,1453,3140,4633,3508,12509,5545,17990,10627,12782,9478,10095,8300,9556,8792,10459,9797,10180,10065,9542,10659,9692,12643,9942,14551,11369,17751,11770,21077,8474,16958,6882,13668,6230,13266,4759,13175,3266,8523,2218,4813,477,2357,273,1206,273,1479
서울특별시,성북구,보문동5가,2023,4231,1963,7541,2084,12612,4843,26685,8717,36297,18508,25477,15281,21448,9507,18495,8193,17702,10278,19347,10149,17388,10318,15815,11620,15089,12955,16094,14566,16155,16311,12028,13165,10443,10073,7739,11058,5825,10805,3931,5462,985,1578,299,426,267,330,395,219
서울특별시,성북구,보문동7가,2023,3316,4592,7962,10300,14545,10102,34570,16230,46880,34075,36929,29196,26316,19587,25510,18789,27031,21299,27075,22317,27453,24333,26988,27239,29924,30582,33682,34857,40849,40441,23918,34156,17284,27365,15884,26787,13318,25658,6133,13837,2625,6561,1028,3114,752,1831,930,1593
서울특별시,성북구,삼선동1가,2023,442,16,79061,14619,155871,97340,370804,222442,445796,385240,326721,323190,254241,273301,252494,265295,289661,277845,295761,289706,290634,283760,318591,305950,411071,350410,417666,416304,403049,484047,249406,393328,217986,272581,192218,250445,143773,240057,64261,151247,9048,67135,65,20079,2,296,0,0
서울특별시,성북구,삼선동2가,2023,0,0,532,553,3161,11057,12692,43515,16833,84227,10693,64325,12999,69005,21773,72225,25031,70308,26787,85087,32211,78900,36233,69686,46271,75493,37047,77180,28835,74446,27700,66939,27019,49023,16680,44412,11747,42909,4146,28496,69,2762,0,0,0,0,0,0
서울특별시,성북구,삼선동3가,2023,0,0,1979,547,10189,3627,25113,7238,28237,11669,18519,9151,14689,10144,11421,11025,10410,12503,11080,13351,10287,13577,9090,18379,10918,21915,10121,19399,8683,20392,5249,18519,3492,14072,2628,12504,1623,11969,783,7145,11,584,0,0,0,0,0,0
서울특별시,성북구,삼선동4가,2023,9031,8451,24449,21618,38975,34957,92873,72362,129833,106848,103518,100620,97837,91201,99479,90881,112874,102080,118498,104895,119222,105859,135227,125299,149451,142366,147671,144205,157471,151914,124395,110220,106368,82694,104792,76852,96633,70343,52636,43229,11831,14353,2207,4223,1202,2133,823,1978
서울특별시,성북구,삼선동5가,2023,7460,4095,18238,17479,34134,24587,81612,77846,127444,123999,91794,77659,76907,62793,78073,67334,83464,74818,88073,77095,90432,76998,98774,88450,104582,100453,99550,109934,126293,127417,76019,87480,65267,65555,62137,63583,52153,59733,30971,36099,7972,12235,2170,4033,866,2199,695,1887
서울특별시,성북구,상월곡동,2023,9446,1998,72623,11993,123280,36316,318285,68017,385397,211643,215232,131253,151420,130217,142538,110169,146011,107544,146112,117714,139385,112166,136430,138087,162289,164379,154132,200025,164242,282642,112773,247989,65991,151239,78045,144323,48736,138055,25674,92690,4405,29276,421,794,291,418,262,289
서울특별시,성북구,석관동,2023,54692,17396,253163,104252,516682,203696,1283814,329691,1470656,616516,816435,460406,607013,407161,548553,401906,595899,449318,596746,472602,560108,480569,555711,585716,613850,721821,651214,883139,669550,1271303,537361,1077809,363999,645905,330560,569315,285254,547100,168597,340158,41028,122643,6000,14343,2937,8131,4123,7356
서울특별시,성북구,성북동,2023,2613,89,13041,15725,33046,57817,75490,147260,93933,187452,75511,135293,66351,106865,66083,102052,82577,98550,84217,96848,83073,87948,104937,92750,116351,101404,100655,107973,82674,113337,45144,86457,46298,65002,34652,60138,20351,54879,9171,36494,578,1849,0,0,0,0,0,0
서울특별시,성북구,성북동1가,2023,434,455,7155,9384,35279,26198,76342,60260,105094,75959,84694,61068,77750,53481,77899,54634,74736,62245,81251,62070,77246,59075,78787,66203,84082,78584,85602,75615,87188,66584,72192,38546,59130,34383,57753,26672,50920,18720,34312,9817,4535,752,0,0,0,0,0,0
서울특별시,성북구,안암동1가,2023,0,0,2634,740,5875,1182,11536,5279,16799,6915,12313,4892,10788,5442,8734,5725,8606,6409,10507,6718,9028,6884,9504,7961,10861,9658,10192,11861,8671,13637,5905,11633,4805,9609,4454,9670,3107,8761,2169,6520,72,404,0,0,0,0,0,0
서울특별시,성북구,안암동2가,2023,611,2253,3268,4893,6388,7065,16260,24970,26198,35891,21237,20947,19810,16872,16402,14470,16626,14124,17081,17513,15109,17516,19185,18627,29612,19022,16319,21451,16327,23543,10987,18248,8247,15227,7669,15550,6290,14976,4097,11009,981,1423,7,18,0,3,0,0
서울특별시,성북구,안암동4가,2023,2109,3918,5517,8313,10990,5617,20395,10424,26766,15705,18677,11222,13419,8480,12124,7446,12348,7659,10843,7973,10731,6899,10313,6923,9966,7585,11164,8903,12744,9157,8988,6600,4821,4847,3597,4273,2800,3727,1833,2112,474,274,229,262,134,82,171,140
서울특별시,성북구,안암동5가,2023,11141,22119,51160,88734,71928,165975,187408,366413,259303,844390,244278,669904,268555,641958,330472,406427,347234,389422,376584,493511,412505,384823,511622,346458,665090,350765,791246,379096,645034,461395,389154,329406,344536,238592,366157,245302,339908,246820,233438,153406,45861,52608,1816,2150,617,201,1063,165
서울특별시,성북구,장위동,2023,84636,27635,146625,72123,327395,175730,733023,392495,787660,597763,509680,311021,405116,274148,380502,292637,390333,327230,398704,345770,376472,362443,398935,455984,429991,529827,443321,555358,466563,676941,412279,669394,252389,469671,212346,411121,168036,397815,91500,251845,30692,101227,5292,14799,2624,5059,2228,2606
서울특별시,성북구,정릉동,2023,125003,34981,327835,119473,663822,281698,1589232,636045,1842145,1227404,1334424,962969,1108502,937295,1063605,878971,1098829,904180,1133462,977257,1105294,993670,1147650,1118983,1353024,1264398,1379974,1375851,1215630,1607361,832128,1436961,636712,1054813,560661,985704,489809,967130,241928,619145,62611,208461,5181,27408,3054,7982,2552,3968
서울특별시,성북구,종암동,2023,65050,43977,194125,103194,340702,189290,774691,399998,939331,788403,623255,465624,487776,416308,469965,367908,513645,394426,536463,460381,492153,439312,567660,506794,654278,596512,686837,645747,683471,837712,452411,703568,338901,495201,325304,466474,277981,461361,144926,294947,36508,94937,3747,8185,1794,4585,1624,1992
서울특별시,성북구,하월곡동,2023,32360,34351,166741,97426,320799,210210,823715,440150,1055487,905320,656515,607090,529278,537990,537548,504722,573642,539022,597385,573599,604353,577105,640989,664669,750645,769008,776594,851860,923623,1087334,632058,869416,494874,567709,405428,519488,337534,492218,163830,300044,49578,106962,5604,14906,1955,6278,1428,3698
서울특별시,송파구,가락동,2023,74231,58352,292692,191282,687068,546316,1686267,1129510,2002105,2362419,1363694,1257054,1120988,900195,1071009,848875,1096075,928440,1105918,997217,1103719,1001378,1268173,1119893,1395343,1313580,1658079,1579572,2079361,1997038,1070952,1529066,858144,1053018,788603,976108,666748,913324,323966,536549,99444,194437,22517,32712,10910,9076,8573,6358
서울특별시,송파구,거여동,2023,25414,4411,134385,33091,349115,143605,944222,368789,916829,529920,531542,304535,387427,233095,340790,232546,364391,258652,352648,308582,319213,309651,357909,390676,422524,508645,448046,583332,488977,823365,346087,723952,225587,435406,205608,400303,171152,417775,74217,234498,27321,89198,3284,5030,4398,4051,3254,3350
서울특별시,송파구,마천동,2023,47731,2928,179185,25001,332744,94565,872140,209282,815653,327323,466813,231102,339922,214694,307840,208779,334600,230439,313581,260635,290693,262990,290021,377916,315618,428333,322635,454420,321067,597351,192327,524339,144757,328601,115138,334787,84730,330763,42666,199693,9893,80657,9,161,0,5,0,0
서울특별시,송파구,문정동,2023,38021,34765,100316,95986,300891,347311,747846,1065635,939563,2779033,594399,1377624,471997,643732,485267,504124,550413,509825,592658,559762,644280,539063,733491,582130,880757,677755,1616132,793229,2258584,1025737,971350,777321,721873,522104,646741,496349,515843,470157,227615,282930,69032,123698,19199,37798,6659,10314,4115,5767
서울특별시,송파구,방이동,2023,20419,14329,217455,159526,602233,522732,1423301,914256,1796542,1860597,1182416,1188770,866176,906690,830260,903443,931179,993224,965314,1068216,953683,1073392,1081470,1188777,1318987,1381136,1459942,1666334,1743246,1942453,1053513,1478023,1018112,912033,1197543,830396,1004379,768555,358368,468751,85260,156737,11741,8046,7595,5349,4087,2403
서울특별시,송파구,삼전동,2023,9462,3961,77723,25707,173679,67452,435359,125261,689641,310629,435694,228480,264731,161632,238959,159545,255975,187546,248961,210402,230647,217491,240816,256860,277656,312213,299357,368768,369298,547547,206411,453590,161359,319483,145920,304197,126491,288599,57562,168707,15253,48394,1102,1174,3,3,0,0
서울특별시,송파구,석촌동,2023,14030,13817,105939,67100,274180,151209,620472,275850,880835,473206,592088,396585,379165,304944,339868,296796,388883,338171,393430,359753,385715,366832,416462,397612,499874,477837,533494,582148,601525,804072,437103,636679,375684,437911,395217,415389,362848,409598,184666,229498,57342,89320,10072,20703,2152,7446,1567,4159
서울특별시,송파구,송파동,2023,24688,11402,85645,59271,186440,146495,471273,330908,658054,599934,416181,518494,311339,392731,296506,398874,335423,425278,345991,450495,340310,432452,377384,467317,439798,545302,481542,665540,546177,852532,362518,603451,318817,403193,340018,359181,295898,336606,139704,204456,38804,69607,5286,7221,3492,4391,2380,2434
서울특별시,송파구,신천동,2023,17477,20585,292712,280459,914517,990190,2208587,2223138,3011969,4509764,2200883,3599425,1638606,2618350,1713408,2588681,1917111,2588318,2114569,2644521,2378164,2554654,2858071,2710105,3431547,2970790,4191469,3591679,5032375,4434994,3453841,2854645,3319348,1846509,3094905,1668509,2282543,1542614,846397,844320,197416,199671,20531,14162,9159,6882,7553,5563
서울특별시,송파구,오금동,2023,25596,6869,150849,54948,346028,187502,918112,429244,1036504,745315,625892,398966,455567,302324,408709,289565,434741,328496,431427,358252,388653,364540,412653,425082,512059,526507,557310,628799,605870,815976,323746,661219,238652,431815,220612,383460,178022,417894,68186,229168,15346,81843,1457,1326,1470,576,1173,672
서울특별시,송파구,잠실동,2023,71700,64947,315736,315382,824863,1118430,2091683,2160994,2901930,3223162,2004916,2536239,1426868,1866204,1401712,1821083,1578950,2002551,1686285,2124026,1724409,1947448,2045697,2144639,2533726,2518499,3082649,3069311,3618599,3682812,2904518,2394042,2534824,1533798,2855355,1410254,2555202,1354780,1208444,732386,253892,225670,32553,37616,16520,17763,12348,12282
서울특별시,송파구,장지동,2023,65955,26951,207110,120576,576716,454377,1441731,1018153,1725782,1508692,1034534,940229,704370,662725,619338,618545,689822,689080,691163,676733,679026,683528,802922,803466,1016592,960469,1281449,1152232,1404351,1552162,865995,1151032,666593,739124,558341,652059,417888,634474,151456,340008,44978,122230,39814,37988,15896,15406,17199,16091
서울특별시,송파구,풍납동,2023,36026,13899,332495,181884,525229,537875,1207045,762774,1525257,1299218,977036,1048885,737883,795549,751000,754413,822048,803296,852965,916153,866429,891901,1033865,974902,1187451,1071295,1357355,1303224,1362289,1735414,899116,1213663,770854,758580,608739,704664,453761,591678,260071,356846,40728,99404,5559,4710,2391,469,4190,727
서울특별시,양천구,목동,2023,102784,68244,533380,330947,1306068,774902,3539618,1906598,4037763,3101678,2439987,2397902,1869394,1736342,1835226,1696591,2009557,1852517,2037163,2078420,1982098,2025068,2151008,2246636,2505679,2691552,2808499,3188773,3195011,4297280,2079305,3193088,1792205,2021871,1650433,1849696,1663965,1784661,638765,1005839,141365,291509,25152,21896,15299,11011,10001,6616
서울특별시,양천구,신월동,2023,189945,42947,390901,136785,760031,320563,1612043,625440,1550844,913094,1036116,549779,793008,500783,724558,505138,781418,583530,763232,633154,683119,644074,764516,803973,887956,960195,847339,1027642,914740,1307023,653795,1280002,462877,873871,389480,794615,312795,764542,156749,454235,55015,177143,5404,17850,3672,9077,2035,5250
서울특별시,양천구,신정동,2023,128730,56366,611738,277074,1334652,633404,3372410,1636964,3414853,2166412,2101479,1381441,1546894,1076106,1448469,1071638,1544244,1222929,1525707,1351131,1405863,1364466,1547384,1657457,1869265,2024611,1819814,2282381,1992884,3015545,1357696,2482327,1009474,1635969,941852,1516545,909501,1456624,393285,860516,108571,281253,24358,38694,20263,25847,10234,15854
서울특별시,영등포구,당산동,2023,1978,3725,4269,15109,16226,24799,55560,63001,82360,123088,45168,56569,33206,35873,33057,33393,36862,38281,39284,44789,40496,44175,50623,49916,54715,55319,90722,71154,98225,96419,48529,73942,35369,55310,28354,49849,24785,48699,12414,26887,3704,7721,1318,3411,1108,1617,705,1447
서울특별시,영등포구,당산동1가,2023,7650,8831,14255,28997,20948,27554,50241,60842,69645,161995,49595,103532,36539,61017,36094,53871,39579,56990,41559,62204,44006,60706,46856,61650,59328,61927,82823,70897,121335,86036,56046,55805,44071,42700,39328,41515,32271,39595,18436,20850,6157,4153,2363,1474,1256,1136,1302,793
서울특별시,영등포구,당산동2가,2023,5668,7393,9564,14213,11369,15806,33944,40496,50328,102847,35819,65811,31279,37069,34068,32134,36059,35348,37150,35525,42185,35847,48102,37165,47997,41597,62095,44912,87568,54784,43200,37657,31610,29690,31522,28088,27483,27807,13518,13386,3771,4938,979,1118,639,803,434,534
서울특별시,영등포구,당산동3가,2023,387,20,86847,66790,200161,217703,597385,587517,787392,1848179,476590,810020,372090,425153,394292,386865,430060,399326,451381,436916,477983,415476,507233,430751,603667,484045,891635,609321,1594518,894394,603491,577736,450796,360986,433135,332526,331032,306036,166330,196093,28062,64725,115,2763,5,77,0,0
서울특별시,영등포구,당산동4가,2023,219,0,4854,9040,12110,12899,35336,22352,45225,53991,30934,33796,25777,21768,26198,19672,27211,19790,29428,21272,31070,21616,32021,23805,36173,25326,43794,29128,57724,39474,29361,29100,20454,19339,17807,16602,13265,15355,5523,9650,960,1110,5,9,0,0,0,0
서울특별시,영등포구,당산동5가,2023,6729,9718,126731,89947,270772,220983,776830,466068,977852,918484,584087,544782,431412,389691,416223,400377,453366,421017,439318,445085,417035,434118,429685,487177,473991,559722,620493,802641,817405,1082897,483127,820679,388764,547884,374346,523242,325990,502696,162463,313239,30886,83188,5010,15879,2371,3283,1734,1419
서울특별시,영등포구,당산동6가,2023,2853,3170,112410,134525,296705,339917,724168,720515,974760,1369653,621588,759993,441753,458755,440012,429968,485884,465245,504714,474337,500257,453537,573373,499690,703918,603029,1010461,827196,1357973,1154515,895527,780301,703692,533697,725219,512750,687263,473456,421769,297062,96690,79683,22090,14175,8736,6112,3547,5347
서울특별시,영등포구,대림동,2023,63344,45845,270029,89387,303526,200726,640977,413286,847693,804465,633018,569549,530711,563401,532902,569479,556774,519458,564027,551918,582993,534425,629893,589737,658858,647970,796164,792992,734968,868623,498747,631230,382359,463832,352225,484710,312738,426705,138858,209623,32224,54207,4405,6106,2078,5725,2092,4544
서울특별시,영등포구,도림동,2023,6011,4168,18856,6369,77408,29784,219017,58566,259027,107892,175389,78249,113496,67465,98762,69420,97982,80490,94005,88541,85660,96023,83443,120882,92744,138233,101895,167401,94491,218591,64149,186806,49429,137923,44918,141060,34135,133817,15561,77605,3493,14366,14,43,0,3,0,0
서울특별시,영등포구,문래동1가,2023,14832,40671,21073,51482,18229,45130,53754,121959,76996,283804,50555,152067,34248,78636,32249,63293,34818,62838,42713,67160,43597,60518,45101,55114,54040,56851,92058,68159,142721,73610,49230,39240,32763,25837,30311,20127,23353,16351,10258,9807,4950,6300,2255,2179,1348,1156,1209,1863
서울특별시,영등포구,문래동2가,2023,1380,1508,1559,4617,3475,8958,7877,14700,12862,23826,7553,20096,7533,18026,8169,21998,11799,24977,15028,27459,17297,30462,23102,38115,28439,45198,39493,59435,47611,83976,30310,44866,32780,32660,36621,28098,36171,22497,20372,11839,8397,4575,1763,2000,480,1559,201,949
서울특별시,영등포구,문래동3가,2023,4975,4979,60799,44017,190732,205384,584371,679731,716491,1978055,423674,963554,307133,421475,308671,365596,366029,403486,389277,426747,407456,397888,469027,428269,563183,497029,920692,625935,1603183,896491,661701,601147,467710,343917,485081,302413,388287,264380,192332,155893,43306,49456,2612,3647,1395,1685,924,916
서울특별시,영등포구,문래동4가,2023,82,11,161,69,247,132,1285,570,816,479,221,172,270,135,375,152,540,98,635,156,712,149,643,268,691,231,1344,418,1794,654,970,269,998,203,744,131,853,129,76,9,0,0,0,0,0,0,0,0
서울특별시,영등포구,문래동5가,2023,1476,62,2758,143,7517,1672,24105,7512,25438,25853,10878,17384,6996,5754,5946,3933,6100,4307,6449,4515,7376,4339,7469,5025,7891,6727,13237,8104,23758,12272,9206,10140,3901,7056,2680,6665,1780,6404,76,5076,15,2218,1,157,0,0,2,0
서울특별시,영등포구,문래동6가,2023,3643,14,10977,159,40315,4327,126440,18220,116852,44189,61380,28745,39163,14559,34776,14331,37451,18467,35564,20223,32639,21698,34287,27810,39041,37236,46333,48606,59183,70670,24459,65921,14363,46109,11337,44268,6544,42089,839,27119,51,10477,3,778,0,1,0,0
서울특별시,영등포구,신길동,2023,141747,77580,762291,342694,1140345,654234,2840600,1673447,3774266,2676518,2296209,1488478,1574381,1113145,1452320,1118397,1555657,1248260,1501042,1341002,1430717,1371051,1560270,1627397,1780773,1922734,2043039,2455564,2428534,3334375,1297431,2420922,980666,1694925,905010,1676428,719609,1553504,315153,876845,68368,228543,4023,13396,2715,3820,2220,3503
서울특별시,영등포구,양평동,2023,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,영등포구,양평동1가,2023,3755,5978,7635,11524,19615,18962,68283,49148,89596,110493,48984,65109,35571,36664,32941,30705,35807,33209,38379,35637,38746,33003,42001,36643,48725,42293,58879,51822,95910,67840,40857,49830,28708,38144,26639,34893,20804,31982,9385,14926,2394,3601,760,763,493,585,520,403
서울특별시,영등포구,양평동2가,2023,4515,4684,38254,17421,108903,60677,358782,148306,428327,512762,205249,210006,135098,98671,129375,93403,140623,101801,139568,111517,129074,109050,145114,122751,176293,149449,251222,203258,429163,335486,142744,240100,99746,167297,82377,155519,59745,149151,29286,83807,5816,25665,874,1333,530,817,506,940
서울특별시,영등포구,양평동3가,2023,0,0,2501,3783,16817,9017,46856,25037,52571,56215,34151,29067,32275,25381,35923,24151,38601,27194,39224,28285,40113,28961,42397,30840,49855,33398,55594,34998,62726,45673,35268,40619,22936,28856,19290,25684,12226,24587,5739,13118,1139,1952,0,0,0,0,0,0
서울특별시,영등포구,양평동4가,2023,1540,4225,5868,21043,14292,33562,36443,76507,42227,161882,32274,75271,29711,36647,33487,33700,39303,37793,41374,38626,45678,36259,55545,40874,61329,44456,89893,54063,135332,66246,70741,51984,47830,37334,46324,37695,38264,36209,20283,21894,11344,10110,2456,2557,362,200,0,0
서울특별시,영등포구,양평동5가,2023,1844,3460,31726,27618,90502,81819,295602,272955,371695,670949,189446,323937,141403,141123,144428,129169,158374,134555,154687,138082,153696,139876,174706,148486,215033,172610,403674,223970,556687,325699,224711,248597,135574,152917,113306,149638,87090,144551,38794,86034,7533,26258,882,1208,472,306,0,0
서울특별시,영등포구,양평동6가,2023,0,0,309,227,1643,503,7063,1375,9489,4473,3702,1461,2139,1694,1753,2173,1968,2478,1775,2701,1557,3570,1800,5031,2222,5337,2396,5850,2516,7415,1223,9580,866,5925,602,5945,397,5755,43,2942,0,0,0,0,0,0,0,0
서울특별시,영등포구,양화동,2023,3326,5330,34685,31533,47731,42805,108887,80924,170078,149859,106660,85344,72583,57407,67361,56111,73541,61077,73924,66685,67651,61366,73588,72111,90088,87539,113507,105898,134096,126668,84282,93895,65702,71612,65102,73265,65088,74350,34300,40406,9803,12373,482,2392,226,1212,218,1309
서울특별시,영등포구,여의도동,2023,30328,120905,305700,694419,448530,1806711,1065109,6894823,1678867,11495126,1182814,5458421,1136034,2727366,1531779,2453902,1701176,2414890,1982787,2605408,2485180,2320364,3042446,2201294,3968281,2277690,8077667,2591307,9580088,2920903,4491102,1678226,3943982,1049552,3331758,866318,2238789,697742,909468,395460,165300,125710,20237,16374,7667,6797,3088,8762
서울특별시,영등포구,영등포동,2023,51960,4690,203218,89944,234435,307084,554468,749171,781283,1594282,556072,1171089,517012,943664,590169,1029121,703283,1109273,755721,1177475,787915,1001436,1085980,1003733,1292471,1031360,1519736,1178452,1993195,1424523,1208380,902967,1220493,521511,958198,421124,783646,344242,301128,200408,8217,41865,25,224,1,2,0,0
서울특별시,영등포구,영등포동1가,2023,1595,4812,27072,13237,57592,29685,207142,68621,311080,178103,145239,84293,94630,45557,77135,49857,82600,52214,76321,58937,68689,59194,76037,71676,88808,92528,119280,145500,172789,248642,74755,153109,55797,121376,57558,120776,47042,116053,26980,75851,6722,22843,3198,1998,2027,613,1264,244
서울특별시,영등포구,영등포동2가,2023,7408,9422,6694,18949,15212,27137,40423,46673,66484,93037,36718,61185,24593,48939,24727,45893,26312,51356,27516,57136,29179,51957,34445,52622,42544,55219,66512,72520,111044,91379,51959,62294,36061,45317,37137,42306,32553,36412,19621,19308,8909,7650,355,293,179,322,114,313
서울특별시,영등포구,영등포동3가,2023,19120,13135,81974,84650,83145,80265,209298,145229,486206,274615,246183,252780,170153,257011,196852,287365,254285,302680,297806,315297,337422,329775,438860,343030,515060,368758,575875,550653,697196,677577,515879,366358,490412,264277,451818,204913,402490,154446,245953,72687,95718,30609,29266,15885,16019,9611,11447,7856
서울특별시,영등포구,영등포동4가,2023,33844,64878,36518,77347,62807,103801,209029,197504,326584,320668,193796,304728,122593,289758,131533,312169,172720,325201,187564,330378,205996,306539,259053,298738,293545,301862,335097,337714,393200,419096,292356,219020,273179,132923,239632,102412,181902,82084,79977,46209,26574,26777,15387,15541,13646,10300,10334,7643
서울특별시,영등포구,영등포동5가,2023,421,138,11570,16052,21099,25982,41027,42806,53296,79315,43684,69334,39847,55365,44981,51378,50862,58831,56066,71702,61355,62296,79604,55690,100367,55114,111264,53296,119680,60572,78394,43676,62578,31079,59963,29765,53692,25629,33647,13614,13231,7040,3689,1323,1770,358,480,424
