발생량_10시,시군구,발생량_09시,도착량_01시,도착량_17시,발생량_14시,도착량_10시,도착량_08시,발생량_23시,도착량_18시,발생량_12시,발생량_07시,발생량_22시,발생량_00시,시도,도착량_19시,년도,발생량_20시,발생량_04시,도착량_16시,도착량_20시,발생량_05시,도착량_14시,발생량_02시,도착량_22시,읍면동,발생량_08시,발생량_06시,도착량_02시,도착량_05시,도착량_03시,발생량_03시,발생량_11시,발생량_21시,도착량_00시,발생량_19시,발생량_16시,도착량_21시,도착량_23시,도착량_09시,발생량_18시,도착량_07시,도착량_15시,도착량_11시,발생량_01시,도착량_12시,발생량_13시,발생량_17시,도착량_13시,발생량_15시,도착량_04시,도착량_06시
324,영도구,328,0,67,409,56,90,0,24,272,129,0,0,부산광역시,11,2024,67,0,133,14,0,137,0,0,대평동1가,420,311,0,0,0,0,348,68,0,93,366,3,0,40,252,145,178,77,0,84,454,564,100,382,0,35
79,영도구,71,0,18,83,18,11,0,12,179,19,0,0,부산광역시,13,2024,14,0,28,6,0,49,0,0,대평동2가,107,320,0,0,0,0,120,12,0,32,90,5,0,11,130,57,36,18,0,28,109,123,33,141,0,13
463386,영도구,473001,302,176400,497517,130750,123964,34922,167976,539071,464385,85965,3720,부산광역시,111392,2024,206727,34774,185368,81457,127251,166850,2,48819,동삼동,574303,243013,0,5881,0,0,498254,169178,6970,262800,613423,71650,27022,117141,450666,67185,185774,148186,192,163944,518452,564248,162265,559081,1691,31610
526,영도구,184,0,13,298,5,5,0,8,736,222,0,0,부산광역시,0,2024,142,0,13,2,0,12,0,0,봉래동1가,828,84,0,0,0,0,269,48,0,225,355,2,0,2,403,1,54,0,0,6,270,364,2,589,0,1
18807,영도구,20505,0,9348,22670,8241,5723,1773,8127,21809,23485,5210,84,부산광역시,4785,2024,11400,1,9636,3044,3550,9754,0,1883,봉래동2가,27912,8550,0,1327,0,0,20083,9792,67,15826,29826,2796,801,6092,25462,4386,10232,8922,0,9358,21611,34326,9716,23226,0,2015
30490,영도구,26442,0,20044,36767,19891,13951,2531,16446,36820,24134,8817,42,부산광역시,10985,2024,16072,703,19282,7396,12444,21266,0,2676,봉래동3가,29248,13917,0,1835,0,0,35592,15963,190,21465,42789,6904,1251,17022,36106,10407,20588,21843,0,19170,34489,49374,20595,40236,282,6210
27840,영도구,32692,0,11802,24610,8436,6865,3311,11041,28950,38196,7331,843,부산광역시,6646,2024,11358,2089,11483,5074,9719,9084,0,3250,봉래동4가,50593,19215,0,575,0,0,28368,9869,269,16684,30593,4227,1582,7013,27692,6120,9830,9136,0,8710,26310,36025,8498,24120,57,2619
25270,영도구,26893,0,12823,22809,8417,6686,1004,11151,27043,30283,3368,88,부산광역시,7242,2024,9655,2541,12612,5546,9730,10833,0,1880,봉래동5가,34744,15282,0,1307,0,1,24231,6547,252,20019,27543,3667,996,6712,48183,6670,12633,9667,0,10496,24146,60411,10184,28225,57,4273
7247,영도구,8719,0,5399,5717,2935,2284,245,5137,7828,8666,641,114,부산광역시,3255,2024,1607,1494,4791,2261,4807,3931,0,1287,신선동1가,12132,6937,0,374,0,0,8343,1326,120,2185,5157,2920,528,2167,4411,1435,4679,3612,0,4251,6388,5364,3570,4935,79,627
16636,영도구,18775,0,3412,11781,3103,3148,139,3159,15792,21446,853,39,부산광역시,2410,2024,2651,1508,3480,1724,7670,3247,0,898,신선동2가,22339,11988,0,50,0,0,16192,1648,52,4297,11033,1374,390,2518,7614,1878,4343,3050,0,3345,14119,9488,3121,11956,7,631
22351,영도구,20683,0,5964,17999,5715,5589,235,5511,24026,22023,2160,11,부산광역시,3631,2024,6304,920,6097,2518,10691,6181,0,1400,신선동3가,26070,14024,0,456,0,0,21803,4154,97,8712,28709,2060,524,5137,16125,3591,6884,6541,0,6174,21661,19939,6012,33954,5,1515
28883,영도구,22038,0,11191,36370,12339,10243,5686,9405,38287,16697,11211,1741,부산광역시,6435,2024,16717,0,13250,4346,1587,12680,0,2561,영선동1가,23615,9115,0,181,0,0,35490,15657,171,22663,41045,3823,1259,11262,34036,7106,13553,12236,0,11716,34506,40898,13095,44575,0,2428
29509,영도구,27440,0,11393,35136,11593,9617,1430,9258,37523,25709,4976,211,부산광역시,7032,2024,12904,184,12723,3996,6334,13537,0,1935,영선동2가,30988,12428,0,1581,0,0,33485,8980,116,19174,40595,3245,758,10395,30352,8040,13918,13259,0,13286,34755,38539,12686,40826,7,2962
29665,영도구,33114,0,15936,36222,13381,9766,4237,15101,39289,34939,8709,754,부산광역시,9144,2024,18372,203,16816,7401,6676,15770,0,4153,영선동3가,43787,18411,0,799,0,0,33160,13408,423,25900,49170,6224,1993,10499,42236,7234,17057,15470,0,15313,37996,53849,15341,47124,4,4055
48490,영도구,51525,0,33019,83601,37411,18482,3476,23004,73824,54567,8076,415,부산광역시,12968,2024,22038,1737,44288,9596,14806,56538,0,5098,영선동4가,65736,26824,0,2613,0,1,58878,14426,380,42796,119779,8151,2328,22516,77054,12627,51575,46369,0,52349,78688,101015,53312,118645,21,7162
209320,영도구,227615,15,90190,199910,59662,63586,14480,83153,222234,237332,38674,1261,부산광역시,58311,2024,80671,16446,93763,42972,63130,82472,0,24439,청학동,273907,131460,0,11706,0,0,221155,70144,1754,127587,209827,38497,10084,55989,278606,55158,92569,71608,0,77557,210149,281662,79455,212761,256,32862
329752,중구,327388,12,540757,649557,498749,557905,132319,526439,502179,303931,277784,22194,부산광역시,296254,2024,586367,731,509698,204046,52778,547050,0,128229,남포동1가,470035,148976,1,40910,1,2,406756,426467,20095,616386,850660,171949,79793,454323,975101,310337,535128,580962,299,579269,570245,942151,569477,762809,6,163150
65629,중구,58106,307,87840,107280,62288,56666,23500,82474,88576,80098,64766,3204,부산광역시,47828,2024,100734,24,81055,35513,27855,76143,0,21180,남포동4가,76214,59426,0,25839,0,0,75295,91291,1253,107979,132592,28792,10708,53407,141970,61973,79324,71847,634,79074,97072,136326,76622,123049,101,46771
113265,중구,75998,773,127490,266813,91251,54867,59642,116297,183131,49564,140019,12584,부산광역시,69547,2024,215640,12,128522,46916,15968,122478,2,28041,남포동5가,63514,34778,0,12283,0,0,147931,205614,3582,230859,321581,37538,15830,68034,292365,40168,129080,113526,2229,125097,222000,305333,123181,312517,52,28450
294819,중구,232121,450,472912,604277,478084,473352,101447,439907,432488,155755,207624,7374,부산광역시,250403,2024,331481,2121,462519,154253,70685,557254,1,86936,남포동6가,227993,89590,0,53714,1,0,373229,284221,10808,375834,697959,127623,49501,396354,633940,221824,505368,622167,1940,658665,491407,668412,603968,710992,30,112640
17311,중구,20461,243,9417,19588,9425,23382,3088,8682,16330,17393,7922,356,부산광역시,6108,2024,13027,1,8298,5968,4540,7983,0,6128,대창동1가,26464,9431,0,2930,0,0,18552,12169,1090,14760,25440,6183,3547,14805,41404,11566,7941,9439,89,8771,20151,33601,9529,18325,0,5539
22357,중구,21484,126,9357,23536,8698,23532,1970,8438,20874,14894,5863,214,부산광역시,5263,2024,11551,1,8572,4869,6062,8070,0,4928,대창동2가,24198,9917,0,2768,0,0,25248,9150,279,14802,22507,5434,1755,12984,44235,11362,8340,8427,81,8601,23378,33998,9961,23765,0,4730
21889,중구,19064,1,22250,48451,24839,11129,2871,18562,36926,15477,9146,50,부산광역시,12147,2024,32846,0,25734,7565,1931,31281,0,4115,대청동2가,19338,6739,0,859,0,0,26491,23036,31,40260,66606,6080,1382,17469,54329,6363,29515,32073,0,33115,40279,57703,33294,54836,0,2943
15091,중구,10356,0,7845,28103,10534,5944,2827,6105,21908,8519,7598,0,부산광역시,3259,2024,16223,0,9342,1995,1675,11791,0,980,대청동3가,11909,3894,0,445,0,0,17647,13509,0,21549,31752,1274,347,8152,29527,2465,11459,11443,0,10931,24515,29525,10869,31455,0,1121
7675,중구,8396,0,3974,7207,2559,2945,261,4209,7823,10550,801,0,부산광역시,2758,2024,2379,0,3974,2128,2206,3561,0,1437,대청동4가,9918,6863,0,169,0,0,7556,1331,0,3532,13054,2196,401,2648,5310,1397,4067,2561,0,3200,9136,7359,3178,12683,0,825
20935,중구,19068,636,100376,51371,54661,62001,7244,92854,36007,13360,26829,1269,부산광역시,44899,2024,58688,3,87074,31475,4678,69261,0,16338,동광동1가,25478,6436,0,16809,0,0,27637,42037,2772,58089,69290,25178,6858,51591,76863,49840,79071,62548,410,73317,43380,72196,72920,62621,0,28420
5829,중구,5805,0,5897,8651,5156,7771,1961,4694,7464,4051,3369,62,부산광역시,2787,2024,6623,0,5976,1996,579,5383,0,1466,동광동3가,5553,2268,0,924,0,0,7079,5395,51,7249,11901,1841,918,5129,12314,3553,5726,5120,0,5160,8346,12147,5807,10372,0,1994
23997,중구,15109,0,4638,21595,9202,9971,1093,4869,19851,11009,5485,0,부산광역시,3392,2024,4336,0,5913,2877,815,9294,0,1966,동광동5가,12005,3687,0,539,0,0,24296,4899,1,6623,21277,2819,818,10374,14681,5467,7783,6861,0,6312,15043,19829,9614,24125,0,3046
29595,중구,31651,166,21598,32482,16902,12185,3426,18129,34227,32467,9810,106,부산광역시,16518,2024,21802,0,21617,11557,12038,23999,5,7356,보수동1가,37504,25419,6,773,0,0,31259,15907,93,24518,46840,9640,2258,12361,43734,4469,22392,21269,127,24535,34019,46450,23627,34223,0,2595
